ID,URL,Title,Summary
92,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Secretariat_of_the_Broadband_Commission.pdf,"Submission by the Broadband Commission for Sustainable Development, April 2023PDF","The Broadband Commission for Sustainable Development submitted its contribution to the Global Digital Compact. It supports the UN Secretary-General's proposal to create a global digital compact. The Commission has been involved in more than a decade of advocacy for universal meaningful connectivity. It has advocated for digital technology as an accelerator for the SDGs and their predecessor the MDGs. Since 2010, the Commission meets regularly, two times per year, and convenes also during its special sessions at the global, regional and local multi-stakeholder conferences. There are more than 2.2 billion people under the age of 18, making children the biggest vulnerable group in our societies. Children are regularly exposed to risks and harms online, including sexual abuse, exploitation, and trafficking, recorded or streamed by abusers. UN Sustainable Development Goals (SDG) also set a target under SDG 16.2 to end abuse and exploitation against children by 2030. UNESCO should step up the work on disinformation in partnership with other UN organisations. Governments need to identify and address digital competencies gaps in the public sector, including in the Global South."
93,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_ITU.pdf,"Submission by the International Telecommunication Union (ITU), April 2023PDF","In 2003 and 2005, nearly 50 heads of states and hundreds of ministers and high-level representatives from 175 countries endorsed the WSIS Principles and WSIS Action Lines. At the Plenipotentiary Conference of ITU held in Bucharest in 2022, Member States strongly reiterated the critical role of connectivity for sustainable development. Investing in connectivity should also cover investment in education and training to achieve a digitally skilled population. Data and measurement are critical for all nations to achieve the goals. The Sixth World Telecommunication/ICT Forum (WTPF -21) organized by ITU in December 2021 has agreed on the responsible development and use of new and emerging technologies to facilitate the use of telecommunications The ITU mission is to promote affordable and universal access to telecommunication/ICT networks and their use for social, economic and environmentally sustainable growth. Giga is an ITU-UNICEF initiative dedicated to connecting every school in the world to the Internet. ITU's Digital Trformation Centres Initiative aims to strengthen people’s digital capacities, particularly in underserved communities. ItU also works closely with the Emergency Telecommunications Cluster and other partners in disaster response. It is convening the World Telecoms and Internet Policy Forum 2023 to discuss the key policy issues arising from today's telecommunication andICT environment."
94,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Save-the-Children.pdf,"Submission by Save the Children, April 2023PDF","There was a 15,000% increase in child online sexual abuse materials from 2005 - 2020. 20% of children in 12 countries in the past year reported suffering from online sexual exploitation and abuse. 58% of girls and young women have experienced some form of online harassment. Save the Children has developed a prototype Anti-grooming chatbot for using artificial intelligence (AI) Natural Language to identify grooming in online chats. It will be piloted in Stockholm, Sweden and Warsaw, Poland. "
95,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Myanmar_Sustainable_Business_Network.pdf,"Submission by the Myanmar Sustainable Business Network (MSBN), April 2023","The Myanmar Sustainable Busin Ess Network (MSBN) was launched in November 2022. The development of technology in Myanmar has been extraordinar y between 2010 and 2020. MSBN will submit input to the UN of the High Commission for Human Rights on the right to privacy in the digital age in 2022. Myanmar Witness released a report on digital battlegrounds in Myanmar in January 2023. The respondents were between 18 and 25 years old, 30% between 25 and 35, 39% between 35 and 50, and 27% over 50."
96,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Acao-Educativa.pdf,"Submission by Ação Educativa / Tecla, April 2023PDF","Ação Educativa and Tecla are participating in the Global Digital Compact. They call for public and private funds to support the development of technologies and applications from local communities. They warn of the lack of resources and the need to democratize technical and regulato ry. Open Educational Resources is teaching, learning and research materials that are available in a variety of media, including digital and non-digital formats. The letter is aimed at combating racial discrimination in line with international law in the context of emerging digital technologies."
97,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_the-millennium-project.pdf,"Submission by the Millennium Project, April 2023PDF","Some experts believe artificial general intelligence could occur before the end of this decade. There is a race between governments and corporations to develop AGI technology. There are 72 project s working on AGI development in 37 countries. The EC will support the development of a list of experts on how to create a continuous audit software attached to the AGI. IBM and Google plan to have a 1-million-cubit chip by 2030. The UN’s International AGI Agency is tasked to improve global collaboration among UN agencies, governments, businesses and research institutes. The governance of artificial general intelligence is the most important issue facing humanity today. EC, OECD, WIPO, WTO, OECD and UNSG’s Office should lead in the development of an AGI treaty text. The EU could help speed the agreements among the other na tions and corporations for a treaty. The Global Partnership on AI has two C enters of Expertise: one in Montréal and one in Paris. The UN Secretary-General suggested that the US and China lead the world on agreements and programs to address Climate Change."
98,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Chaos-Computer-Club.pdf,"Submission by Chaos Computer Club, April 2023PDF","The Chaos Computer Club has submitted a submission to the Global Digital Compact. The CCC is the largest European hacker association and has worked on issues relating to technology and its impact on society for over forty years. CCC’s main focus is on the technical aspects and implications of regulations. It proposes to dry up the spyware market and end spyware purchases by intelligence agencies and police institutions. It also proposes to protect the right to privacy, freedom of assembly, and freedom of expression. All security vulnerabilities must be remedied immediately and in urgent cooperation with the manufacturer. There is no illegalisation of security research through the so-called German Hackerparagraph. The most important customers for biometric systems like facial recognition systems, speech recognition, iris or fingerprint scanners are government institutions, followed by airports. Human rights activists, journalists or opposition members can leverage secure technical procedures to protect themselves and their sources. It is essential that encryption methods are neither weakened nor undermined with backdoors. "
99,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Intel.pdf,"Submission by Intel, April 2023PDF","Intel plans to invest $40 billion to build new factories and expand in the US and Malaysia. Intel formed an alliance with 50 partners from 500 companies, NGOs, and academia to build the N50 Project. Intel wants to enable high-speed and high-quality, widespread, affordable broadband in all countries. Intel supports UN efforts such as ITU and Broadband Commission for accelerating new technologies like 5G, Wi-Fi 6, G.fast, fiber. Intel believes the potential of AI to improve people’s lives."
100,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission-UP-Social-Innovations-Lab.pdf,"Submission by UP Social Innovations Lab, April 2023PDF","The list of things to read is C o r r e s p o n d e n c e, P h i l i p p i n e and A r t i c i t i t. s. and a r t h e i r. s is a r h a. l t. i n. t is a t. a. m. u. s and a. t. h is an e. v v. v. y. The article about the content of this article is supposed to be the first article to be published in the New Year's edition of this year’s edition."
101,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_VMind.pdf,"Submission by VMind, April 2023PDF","This document is provided in connection with products and services by VMind Technologies, a Delaware corporation. It is protected by copyright and other related rights and the practice or implementation of the information may be protected by one or more patents or pending patent applications. VMind may make changes to specifications and product descriptions at any time and without notice. The MLPerf name and TM are trademarks of the MLC. The document consists solely of commercial items. It may include technical inaccuracies or typographical errors. This document is Public. Dr. Amandeep Singh Gill is the Secretary-General’s Envoy on Technology United Nations. VMind is a privately funded, for-profit artificial intelligence research and compute corporation based in San Francisco, California and Cambridge, Massachusetts, United States. The input to the Global Digital Compact on Regulation of AI should adhere to the following five principles: (1) explicability, (2) beneficence, (3) autonomy, (4) justice, and (5) non-maleficence. VMind is developing AI for the use and sake of humanity and never for its harm. The company followed a Habermasian process that emphasizes communicative action and the importance of inclusive, democratic deliberation. VMind organized a series of online fora where stakeholders could engage in open and inclusive dialogue. It also ensured that all stakeholders had an equal opportunity to participate in the deliberative process. The process was transparent and accountable by publishing agendas, minutes, and decisions of the meetings to everyone in the company."
102,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Ada-Lovelace-Institute.pdf,"Submission by the Ada Lovelace Institute, April 2023PDF","The list of things to read is R e v l u t i c t i t, R e r s t w w o r t h i n e s s. There are 6 articles in which people share their views on the issues of the day. The list of 7 words includes 7 words: P. o r, R. e r, A I - I - i n, E. x p e r t - o p i n i o n. s."
103,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_SUPERRR-Lab.pdf,"Submission by SUPERRR Lab, April 2023PDF","The Global Digital Compact needs to rethink the tenets of digital transformation and tech regulation to address global inequalities. They call on the Summit for the Future to reframe digital policy as social policy and adopt an approach that assesses global, societal and intergenerational risks, follows core feminist values, and strives to raise the ground for all instead of raising the ceiling for the few. They recommend a feminist digital policy to address social issues such as accessibility, active participation, participation, sustainability and equity. Digitisation reproduces and deepens existing social inequalities in regards to access to digital services, presence and visibility on platforms as well as discrimination. Digital policy aims to create futures that are characterised by accessibility, active participation, participation, sustainability and equity. They aim to ensure that digital policy is viewed as a civil and equitable challenge. They are working towards a clear recognition by political decision-makers that they will actively include civil society organisations in their expert committees and open up consultation processes."
104,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission-Australia-Human-Rights-Commission.pdf,"Submission by the Australia Human Rights Commission, April 2023PDF","The Australian Human Rights Commission submits the Human Rights in the Digital Age: Additional Material Submitted to the UN Global Digital Compact, 30 April 2023. It addresses the protection of data, regulation of artificial intelligence, application of human rights online and introduction of an accountability criteria for discrimination and misleading content. The Commission facilitated two consultations with a range of stakeholders and experts from civil society, business, regulators and government. The first consultation was held on Monday, 3 April, and the second on Thursday, 6 April, covered the first half of the consultation. The second half was dedicated to seeking the views of participants on the protection and the regulation of AI. The Australian Human Rights Commission has submitted a document to the UN Global Digital Compact, 30 April 2023. It discusses the diversity of human rights that are relevant online. It recommends applying pre-existing human rights to promote human rights in digital ecosystems and applying them to the whole digital ecosystem. It also recommends co-regulatory models for regulation and promoting human rights online. The Compact recognises the eSafety Commissioner’s Safety by Design Principles. It is essential that the regulation of digital platforms evolve toward an enforceable legal framework and overseen by an appropriately resourced and empowered regulator."
105,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_IGF_Dynamic_Coalition_on_Network_Neutrality_DCNN.pdf,"Submission by the IGF Dynamic Coalition on Network Neutrality (DCNN), April 2023PDF","The IGF Dynamic Coalition on Network Neutrality has contributed to the development of best practices, p olicies, and regulations on the Internet. Its main focus is ensuring that end-users have the right access to the Internet and share content, applications, and services without discrimination. The coalition has published an Open Letter on Internet Openness as the outcome of the 2022 DCNN session. The 2013, 2014 and 2015 Outcomes have been collected in the “Net Neutrality Compendium” which can be accessed on the website of the UN High Commissioner for Human Rights."
106,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_UN-Youth-Envoy.pdf,"Submission by the Office of the UN Secretary-General's Envoy on Youth, April 2023PDF","There are 5.3 billion internet users globally. 75 per cent of people aged between 15 and 24 are users of the internet. 25% of today’s population are made up of children under the age of 14 who never experienced life before the internet existed. Over 80,000 young people from around the world participated in the U-Report on digital future. According to the findings, access for everyone remains the top concern for young people. 78% of the survey respondents reported having experienced some form of digital threats, 18% have also reported they experienced them constantly. Fake news and extremists' content are the top two challenges that they face when they participate and engage online."
107,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission-the-LEGO-Group.pdf,"Submission by the LEGO Group, April 2023PDF","The LEGO Group submits to the Global Digital Compact. The LEGO Group supports the GDC initiative to address the challenges and opportunities presented by the digital era. They believe children should have the opportunity to participate in safe digital experiences that help them grow, build 21% century skills and achieve their potential. LEGO has adopted the LEGO® Digital Child Rights & Well-beingPrinciples, a series on online safety, empowerment, privacy and well-being based on the UN Convention on the Rights of the Children. The UNRC recognises the right of children to privacy, freedom of association, expression and play. The OECD Recommendation on Children in the Digital Environment recommends that states adopt legal frameworks that mitigate harms by children. Governments and service providers should also design online experiences that promote a child's well-being. The LEGO Group has created fun, interactive resources (like LEGO® 'Doom the Gloom’ and our ‘Build & Talk’ experiences) to help families stay digital smart and engage in positive digital play. The LEGO Group supports the UN, OECD, Council of Europe and the LEGO Group's RITEC project. It is working to equip businesses and policymakers with the tools to build digital worlds that not only mitigate harm but also empower children, nurture creativity, build competence, promote diversity and inclusion, develop emotional regulation, foster social connection and help them self-actualize. The LEGO Group strongly recommends the GDC, as a blueprint for an inclusive and enabling digital future, explicitly recognises the importance of prioritising the growth and development of children in online environments."
108,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_NetMission.Asia_.pdf,"Submission by NetMission.Asia, April 2023PDF","A N.N. list is a look at some of the names of people with a common sense sense sense of humour. The list includes A. P. I G F, P. A. F, A. M. and A. C. F are names with a sense of humor. There is a list of things to look at in which people should look at for the first time in 1.5 things to do in the list: G o v e r n m e n t, R e r e, C o r e and P e r i n c i p l e. A c o r e, P r i n c i t i t a l, P R o m o t e. s, P. i t s. s and H. t is a h r e. m. s. and A. I. and L. M. s are going to read interesting to read. A c t i o n is a c o u n t a b i l i t y, a c. h is a. h r is a r a c h a l l. l, a n. z a n i z a t i i t. s is a l. i i i. i."
109,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Eurovisioni.pdf,"Submission by Eurovisioni, April 2023PDF","Eurovisioni’s secretariat has compiled a contribution to the global e-mail based on the outcomes of conferences held in the last three years. The main problem in LDC is the cost of the Internet, language, accessibility and security. The solution could be a close cooperation between international, regional, and private sector groups. The solutions would be on a taxati on Telco’sand and on the Internet to convince people to pay for the services. The project PRIDA aims to improve access to the internet. There is evidence that people are at risk from misinformation, misinformation and misinformation. The importance of promoting digital literacy has been highlighted by the European Commission, UNESCO, the OECD, and the Council of Europe. The OECD has issued a set of guidelines for Eurovision. The UNSG has to use the UNSG process as a testbed for solutions to various problems on the Internet and the Internet. It will be used in the future to build a global internet. It would be useful for international bodies."
110,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Ayden-Ferdeline.pdf,"Submission by Ayden Férdeline, April 2023PDF","Ayden Férdeline's contribution is submitted to the Office of the Secretary-General’s Envoy on Technology in response to the call for written input to inform the development of the Global Digital Compact proposed in Our Common Agenda. She is a Landecker Democracy Fellow with Humanity in Action. Her comments reflect her personal positions and are not necessarily the position of any other actor. She has served on ICANN's Generic Names Supporting Organization, the body which sets policy for generic top-level domain names like.com and.ORG. Ayden Férdeline is a Democracy Fellow Fellow Humanity in Action. She is optimistic that we can solve the issues incrementally. The UN should properly resource the IGF so that it can further diversify its pool of participants and consider reforming elements of its structure. The Global Digital Compact should reiterate the shared commitment to human rights and fundamental freedoms that governments have previously expressed, recognizing that rights apply equally online as they do offline. Governments should promote social dialogue on technology policy matters, including consulting with civil society in their respective countries."
111,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_IGF_Dynamic_Coalitions_Coordination_Group_DCCG.pdf,"Submission by IGF Dynamic Coalitions Coordination Group (DCCG), April 2023PDF","The IGF’s Dynamic Coalitions Coordination Group (DCCG) has published consensus-based principles, guidelines and policy recommendations based on the outcomes of their research. Dynamic coalitions provide crucial focus and in-depth analysis which can help to shape policy decisions on specific issues in the wider global community. They offer their continuing support for the GDC and look forward to providing further inputs at all stages of the development process, including at the Summit of the Future and in the subsequent implementation phase of the Compact."
112,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_South-Centre.pdf,"Submission by the South Centre, April 2023PDF","The South Centre is an intergovernmental organization of developing countries. It is comprised of 55 developing countries from all regions of the developing world. Its Board approved in September 2022 its Programme of Work 2023 -2025. It includes the need to harness digital technologies in education, health and the production of goods and services, improve their digital infrastructure, effectively tax the digital companies and contribute to shaping the digital governance architecture to advance the SDG. The South Centre submit the following inputs in relation to the recognition and implementation of human rights online."
113,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Italy-IGF.pdf,"Submission by IGF Italia, April 2023PDF","IGF Italia's contribution to the Global Digital Compact is edited and consolidated by Concettina, Debora Barletta, Riccardo Nanni and Andrea Beccalli. It's suggested that Member States pay more attention to the Internet Governance. The definition of globally valid indicators to measure progress on the Internet should be foreseen. It is suggested to launch an informational campaign aimed at Citizens on the possibilities that Internet access can provide in terms of services and opportunities. They want the IGF to be strengthened by allocating the necessary funds and human resources to improve Internet regulatory policies."
114,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_International-Information-Security-School.pdf,"Submission by the International Information Security School, April 2023PDF","The International Information Security School (IISS) is a youth platform. The main purpose of the IISS is to create Track II -Youth Diplomacy on Information Security issues. The IISS has been accredited within the framework of the UN Working Group on security of and in the use of information and communications technologies since 2022. The Global Digital Compact (GDC) is an opportunity for civil society to contribute to the establishment of agreed principles of digital governance that support human rights, social justice and sustainable development. Society will be taken into account in the work on the GDC. There are proposals to abandon the principle of Eurocentrism in rule-making. The Internet should serve the interests of world peace and resolve disputes on the basis of a peaceful settlement. Any action aimed at using the Internet for military purposes should be recognised as illegal. The right of access sho uld not be used as leverage or coercion, contrary to the fundamental provisions of the UN Charter. The development of fundamental principles and norms of international law governing the activities of States and other actors It's noted that the GDC has the potential to organize a debate on digital technologies at the global level in the near future. The GDC is most likely to be of a declarative nature and will not significantly affect the digital monopoly of individual countries and large corporations. The provisions of the treaty will not be legally binding and, therefore, there will be no mechanism for monitoring their implementation and appropriate sanctions. There is also a risk that the discussion will be politicizing Internet governance issues."
115,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Research-ICT-Africa.pdf,"Submission by Research ICT Africa, April 2023PDF","Research ICT Africa’s Submission to the Global Digital Compact for Africa is based on the research and evidence base that the RIA has built over two decades to support the development of contextualised policy and strategies that have failed to redress digital inequality and data injustice in Africa. The submission seeks to address the wicked policy problems from digital in equality and data. It proposes a non-siloed, transversal digital and data policy. The authors discuss the importance of public data for evidence-based policy outcomes, connectivity, access, pricing, quality and AI. There is a lack of good quality and publicly available data that captures digital inequalities faced by marginalised groups. In South Africa, Internet access has increased significantly since 2018 and the gender gap has been reduced to a negligible level. There is a market efficiency gap between the supply and demand of Internet access and the price of data. Regulating regulatory framework is not keeping up with technological progress. There are recommendations to produce better data on ICT access and provide access to data. The recommendations include setting aside spectrum for common and free public access at schools and other public buildings. The African Union Data Policy Framework provides a cohesive framework for African countries to partake in the benefits of data produced within the continent. The number of African countries with Right to Information laws has increased from five in 2009 to 30 in 2023. Private actors such as telecoms, banks, direct messaging services, satellite operators, the retail sector, and mines, etc. have become m ajor holders of data. The proliferation of online hate speech and disinformation has serious implications for human rights, trust and safety in African countries."
116,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Global_Forum_on_Cyber_Expertise_GFCE.pdf,"Submission by the Global Forum on Cyber Expertise (GFCE), April 2023PDF","The Global Forum on Cyber Expertise has submitted a contribution to the Global Digital Compact. The GFCE is committed to advancing digital connectivity as a vital driver of sustainable development and human rights for all people. It advocates for cybersecurity and cyber capacity building as they enable countries and communities to protect themselves from cyber threats and vulnerabilities, and harness the opportunities of cyberspace. It also advocates universal access to the internet as a priority for all nations, especially women and girls, remote and rural communities, ethnic minorities and indigenous people, and people with disabilities. The GFCE is organizing a Global Conference on Cyber Capacity Building in 2023. The conference will raise awareness and understanding of the internet and its benefits among all segments of society, especially marginalized communities who face greater barriers to digital. The organization has developed a key manifesto for cyber capacity building. It is based on general principles for development and capacity building set out in the Busan Partnership for Effective Development Co-operation, which is directly linked to international development principles. It also supports the implementation of SDG Target 9c to provide universal and affordable access to the internet in LDCs by 2020."
117,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Club-de-madrid.pdf,"Submission by the Club de Madrid, April 2023PDF","The Club de Madrid proposes to co-convene a consultation on the role of political leaders in tackling divisive rhetoric and promoting inclusive speech. The meeting will focus on the dynamics of online discourse and how divisive and exclusionary rhetoric is spreading over the internet. The participants include Zlatko Lagumdžija, Rexhep Meidani, Jaffer Mir, Al-Khoei Foundation, Heidi Beirich, and May Homira Rezai. They will discuss how to understand online hate speech and promote online rights."
118,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_YouthIGF.pdf,"Submission by the Youth IGF, April 2023PDF","The Youth IGF submitted the recommendations to the Global Digital Compact. 10 Youth IGF Battles have been organized by the Youth IGF during December 2020. They are intended to support the UN Roadmap on Digital Cooperation and generate ideas for integrating the global pillars of digital cooperation. The Youth IGF community is formed of more than 35 countries and constitutes a community of over 20,000 people. It allows the younger generation to discuss and take a lead in issues related to internet governance in the format of local, national or regional activities."
119,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_UNHCR.pdf,"Submission by UNHCR, April 2023PDF","UNHCR believes forcibly displaced and stateless communities should have access to digital technology and channels in line with their hosting communities. UNHCR's Digital Transformation Strategy 2022 -2026 is based on core principles of refugee protection, including right to privacy and right to access to personal data. UNHCR has in place policies that regulate its processing of personal data, including the data of the people it serves. UNHCR is currently piloting approaches to implement the UN AI Principles and the emerging United Nations System -Wide Guidance on Human Rights Due and Digital Technologies."
120,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Child_Rights_Connect_Taskforce.pdf,"Submission by Members of the Child Rights Connect Taskforce, April 2023PDF","One in three internet users is a child. Children have long-established rights and protections under the UN Convention on the Rights of the Child. There is a need for a comprehensive policy for children’s rights in the digital environment. States should focus on developing and implementing comprehensive policies and action plans. Businesses should respect, prevent, mitigate and, where appropriate, mediate abuses. They need to provide children with a high level of privacy, safety and enforce the adoption of children ‘s rights by design and default."
121,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_JPNIC-APNIC.pdf,"Submission by Japan Network Information Center (JNPIC) and Asia Pacific Network Information Centre (APNIC), April 2023PDF","The Internet is an important part of the global network. JPNIC and APNIC appreciate the opportunity to make an input to the Internet. The Internet is a single network. It is essential to maintain the single place on the Internet in order to avoid fragmentation. It's also important to keep the Internet as it's a single place in the first place. It helps everyone in the world to communicate with each other and to avoid fragmentation. It also has the right to be connected.  An open Internet remains the goal. It is important to respect the independence and the global impact of the Internet. Some organizations are taking measures to prevent unwanted content on the Internet from being distributed. They should be taken on a case-by-case basis. It's important to ensure the Internet is open and reliable. It should be open to all stakeholders. It must be open. It also has to be open and maintain the Internet infrastructure. It will be open on April 6, 6, 22."
122,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_EuroDIG.pdf,"Submission by EuroDIG, April 2023PDF","The EuroDIG supports the Global Digital Compact and the Internet Governance Forum (IGF) and the Secretary-General’s proposal for adopting a global Digital Compact at the Summit of the Future in 2024. European policymakers need to devise digital policies that improve European digital infrastructure and build bridges with key players like the US and China. There are four core principles on how to avoid Internet fragmentation and how to apply human rights online. Multi-stakeholder involvement is of utmost importance in fighting misinformation. Robotics, virtual reality and quantum computing should all be taken into account in developing the medical IoT."
123,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Identity-Valley-Research.pdf,"Submission by Identity Valley Research, April 2023PDF"," IDENTITY Valley has developed a framework of principles for a digital future that prioritizes human identity, social cohesion and trust. The DRGs aim to promote the wellbeing of humanity and have a sustainable impact on technology. It proposes a labelling system based on DRI to empower users and stakeholders to make informed choices about digital services they use. Each of the DRGs are digital Literacy, Cybersecurity, Privacy, Data Fairness, Transparency, and Human Agency & Identity. They aim to protect our identity."
124,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Paul-Librecht.pdf,"Submission by Prof. Paul Libbrecht, April 2023PDF","The Internet has evolved. It is now recognized as offering the major source of knowledge, of any kind and risks becoming a source of false knowledge. It has been abused by spammers and phishing hackers. There have been attempts of protection, but many of them are ineffective. They include anti-virus, anti-speech software, state-lead filter bubbles, and corporate risks. The worst risk compensation for corporate risks is expressed in the form of end-user-agreements. In EU, rt.com has been banned. Paul Libbrecht is a developer, computer science professor and researcher. He is concerned about terms of services for the use of software organisations such as web-sites. He suggests that states, corporations and communities spend more resources in developing the critical abilities of their members or users. He also suggests that they should spend more effort in developing their critical abilities and the ability to understand the web's functions. The budget of such an understandability entreprise should be raised at least as much as the budget of a legal department."
125,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Council_for_Social_and_Digital_Development_CSDD-others.pdf,"Submission by the Council for Social and Digital Development (CSDD) and others, April 2023PDF","The Council for Social and Digital Development (CSDD), the Digital Empowerment (NEDF), and the eNorth East Digital Alliance (GDC) submit their inputs to the Global Digital Compact. They discuss the state of connectivity and the social aspect to digital access and technological advancements with a focus on the north east Indian states. There are some core principles for digital commons as a global public good. Governments, businesses, civil society, businesses and businesses should promote digital literacy and promote internet literacy."
126,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_GEODE.pdf,"Submission by Geode, April 2023PDF","There is a lot of content to read. The data is being compared to the previous levels of data from the previous level. There is a list of things to read in the list of words to read, S. s, a. t rt e rt is a rt i t o rt. s. and a. rn is a sad rf o rf, S t a t e rn. s and S. t a. s is a t. The list of interesting words to look at in which some of the world's most interesting words are written in English. It includes a list of 5 things to read from Facebook, Twitter and other social media sites. The author's book is entitled ""I m p a c ta p p e a r spa r t i c u l a r l yn a rl a rt i t i o n a lo r g a n a n i z a t i i z. There is a list of things to do in the list that can be found on the list: i.T h ei s. s. and a. t h eu n d e r - r e p r e. s and s. e rn. s is a. rp rp. s, a. h rp is a rp of rp, h rt is a t. t. m. i. t rn is e. rn a. l. v l."
127,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_UK_Coalition_on_Violence_Against_Women_and_Girls_Code_of_Practice.pdf,"Submission by the UK Coalition on Violence Against Women and Girls Code of Practice, April 2023 PDF","The Global Digital Compact is from a coalition of UK experts on violence against women and girls. It was created in response to the omission of any express men or misogyny within the Online Safety Bill, the UK’s legislation for the regulation of certain internet services. It is a model that can be used in regulatory, self regulatory or supra national contexts. The right to live free from violence is internationally recognised. Tech companies should acknowledge and respond to the fact that their products can facilitate and even encourage, harm and adopt a ‘safety by design’"
128,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Multistakeholder_Advisory_Group_MAG.pdf,"Submission by the IGF Dynamic Coalition on Community Connectivity (DC3), April 2023PDF","The Internet Governance Forum is a multistakeholder platform. The forum has been organised since 2006 and will meet again in 2023. The MAG believes the Compact will play a key role in achieving the UNSustainable Development Goals. The IMGF will contribute to the Global, Global and Digital Development Project. 5,120 participants from 170 countries participated in the first MAGmeeting from 23-25 February. Participants were from Africa, 21% from WEOG, 15% from Asia-Pacific, 8% from GRULAC, 4% from Eastern Europe, 32% from civil society, 29% from governments. There are concerns about the risk of fragmentation of the Internet. Internet openness is instrumental in fostering the enjoyment of Internet users' human rights, promoting competition and equality of opportunity. Data privacy is not a matter of convenience or good practice but of human rights. There is a growing need to develop and harmoni se measures to manage cross-border flows. Cybersecurity should be seen as a central challenge for Internet policy. The UN could help accelerate the adoption of key cybersecurity standards by including promotion in the Glo bal Digital Compact."
129,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_IGF_Coalition_on_Platform_Responsibility.pdf,"Submission by the IGF Coalition on Platform Responsibility, April 2023PDF","The Dynamic Coalition on Platform Responsibility has a focus on the role that platforms play in shaping the online environment. They believe platforms have a responsibility to act in the best interests of their users, to ensure their products and services are safe, secure, and that they respect and promote human rights. Platforms should be transparent in their policies, practices, and decision-making processes. They should also be accountable for the impact of their decisions on users, society, and the environment. In January 2022 the DCPR launched a wiki as an extension of its 2021 outcome. The DCPR A nnual Report 2021, the glossary of Platform Law and Policy Terms (2021), the DCPR Annual Report 2020, the IGF 2019 DCPR Outcome: Conflicting Rights, Artificial Intelligence and Tax Avoidance. The DCPR Call for Papers 2017 and the IGF 2017 DCPR Substantive Paper are all available on the Internet.    iReport 2018: DCPR RightsCon 2018 Meeting Report, IGF DCPR Session Report, and IGF Outcome Recommendations on Terms of Service."
130,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Intelligence-in-science-ISC.pdf,"Submission by ISC Intelligence in Science, April 2023PDF","A Science Chapter of 30 April 2023 is based on the UN Global Digital Compact. It will be agreed upon at the UN Summit of the Future in September 2024. It might cover issues such as digital connectivity, data collection, aggregation, interoperability and the application of human rights online. It also covers topics such as avoiding Internet fragmentation, avoiding internet fragmentation, and providing people with options as to how their data is used. Digital technology has revolutionised how scientific research is conducted and shared. Digital science can help companies develop AI and AI solutions that can help them achieve the SDGs while promoting sustainable practices. Digital technologies are important for healthcare delivery because they can improve patient outcomes, increase access to care, and lower costs."
