id,URL,Category
1127,https://www.ft.com/content/e2fa16e6-311c-42da-a3c7-aa7f2acaf24d,International politics
1128,https://www.theguardian.com/commentisfree/2020/aug/19/the-guardian-view-on-coronavirus-and-the-climate-crisis-seize-this-chance,International politics
1129,https://www.theguardian.com/commentisfree/2020/aug/14/the-guardian-view-on-record-breaking-weather-the-heat-is-on,Extreme weather & adaptation
1130,https://www.thetimes.co.uk/edition/comment/the-times-view-on-bps-move-towards-greener-energy-cleaner-capitalism-rw8b5cxnl,Oil & gas
1131,https://www.thetimes.co.uk/edition/comment/the-times-view-on-boris-johnson-coronavirus-and-cycling-on-your-bike-kg8mtvld6,Transport
1132,https://www.thesun.co.uk/news/12262317/boris-johnson-must-focus-on-the-economy-and-saving-jobs-not-turning-britain-into-a-nation-of-cyclists,UK climate policy
1133,https://www.theguardian.com/commentisfree/2020/jul/28/the-guardian-view-on-the-green-recovery-britain-is-being-left-behind,UK climate policy
1134,https://www.thesun.co.uk/news/12252163/government-reconsider-blanket-quarantine-spain/,Transport
1135,https://www.telegraph.co.uk/opinion/2020/07/25/government-acting-like-lib-dem-anti-car-nightmare/,Transport
1136,https://www.theguardian.com/commentisfree/2020/jul/23/the-guardian-view-on-population-growth-a-small-planet-needs-big-solutions?,International politics
1137,https://www.thetimes.co.uk/edition/comment/the-times-view-on-natural-healing-green-prescriptions-m67nl5q83?,UK climate policy
1138,https://www.ft.com/content/6769d87e-c67f-11ea-9d81-eb7f2a294e50?,International politics
1139,https://www.telegraph.co.uk/opinion/2020/07/18/give-drivers-break/?,Transport
1140,https://www.ft.com/content/7d9f2494-62e0-11ea-a6cd-df28cc3c6a68?,International politics
1141,https://www.telegraph.co.uk/opinion/2020/07/08/pull-plug-chinese-nuclear-power/?,Nuclear
1142,https://www.theguardian.com/commentisfree/2020/jul/07/the-guardian-view-on-a-post-covid-19-recovery-not-much-building-back-greener?,UK climate policy
1143,https://www.thesun.co.uk/news/12049590/chancellor-rishi-sunak-needs-something-special-to-reverse-the-ugly-reality/?,UK climate policy
1144,https://www.telegraph.co.uk/opinion/2020/07/01/building-wont-solve-service-sector-crisis/?,UK climate policy
1145,https://www.thetimes.co.uk/edition/comment/the-times-view-on-climate-change-and-direct-air-capture-green-gamble-h6vz9cg6c?,UK climate policy
1146,https://www.independent.co.uk/voices/editorials/boris-johnson-climate-crisis-building-projects-green-new-deal-rishi-sunak-a9593906.html?,UK climate policy
1147,https://www.theguardian.com/commentisfree/2020/jun/30/the-guardian-view-on-boris-johnsons-covid-19-dilemma-when-best-laid-plans-go-awry?,UK climate policy
1148,https://www.ft.com/content/fca0a57a-b6f9-11ea-8ecb-0994e384dffe?,Arctic & Antarctic
1149,https://www.theguardian.com/commentisfree/2020/jun/25/the-guardian-view-on-covid-19-and-climate-leadership-required?,UK climate policy
1150,https://www.ft.com/content/590b1fec-af0d-11ea-a4b6-31f1eedf762e?,Oil & gas
1151,https://www.theguardian.com/commentisfree/2020/jun/09/the-guardian-view-on-a-green-new-deal-save-jobs-and-the-planet?,UK climate policy
1152,https://www.thesun.co.uk/news/11801795/sun-says-sunak-help-motor-industry/?,Transport
1153,https://www.thetimes.co.uk/article/after-so-many-mis-steps-no-10-must-get-the-recovery-right-7kxqxzrs5?,UK climate policy
1154,https://www.ft.com/content/09a107f2-a713-11ea-92e2-cbd9b7e28ee6?,UK climate policy
1155,https://www.ft.com/content/96ae2d26-9f4f-11ea-b65d-489c67b0d85d?,Transport
1156,https://www.theguardian.com/commentisfree/2020/may/22/the-guardian-view-on-climate-and-covid-time-to-make-different-choices?,UK climate policy
1157,https://www.ft.com/content/eb683e52-95d0-11ea-abcd-371e24b679ed?,International politics
1158,https://www.thetimes.co.uk/edition/comment/the-times-view-on-the-new-generation-of-pre-manufactured-housing-prefab-fabulous-t8f3w6dc7?,UK climate policy
1159,https://www.ft.com/content/8842ff96-8ae6-11ea-a01c-a28a3e3fbd33?,Transport
1160,https://www.thetimes.co.uk/edition/comment/the-times-view-on-covid-19-and-climate-change-planetary-fitness-8rqlv25z2?,UK climate policy
1161,https://www.telegraph.co.uk/opinion/2020/04/22/collapse-oil-prices-measure-turmoil-face/?,Oil & gas
1162,https://www.ft.com/content/e9d5dec2-83d4-11ea-b555-37a289098206?,Oil & gas
1163,https://www.thesun.co.uk/news/11450196/coronavirus-matt-hancock-testing-fiasco/?,Oil & gas
1164,https://www.theguardian.com/commentisfree/2020/apr/17/the-guardian-view-on-the-future-of-farming-lets-think-about-food?,Food & agriculture
1165,https://www.ft.com/content/ac409f96-7cc9-11ea-82f6-150830b3b99a?,Oil & gas
1166,https://www.theguardian.com/commentisfree/2020/apr/12/the-guardian-view-on-the-climate-and-coronavirus-global-warnings?,International politics
1167,https://www.ft.com/content/61f9e4d2-759f-11ea-95fe-fcd274e920ca?,Oil & gas
1168,https://www.theguardian.com/commentisfree/2020/mar/23/the-guardian-view-on-europes-green-deal-stick-to-the-plan?,International politics
1169,https://www.independent.co.uk/independentpremium/budget-public-spending-nhs-tax-climate-crisis-a9395076.html?,UK climate policy
1170,https://www.thesun.co.uk/news/11144980/riski-sunak-budget-fuel-duty/?,Transport
1171,https://www.ft.com/content/da8399de-621c-11ea-b3f3-fe4680ea68b5?,Oil & gas
1172,https://www.thesun.co.uk/news/11100999/coronavirus-epidemic-wash-hands-advice-suffice/?,Transport
1173,https://www.ft.com/content/e388ecc4-5edd-11ea-8033-fa40a0d65a98?,International politics
1174,https://www.telegraph.co.uk/opinion/2020/03/03/government-should-have-open-revival-windfarm-subsidies/?,Renewables
1175,https://www.thesun.co.uk/news/11092809/boris-successfully-handling-coronavirus-crisis/?,Transport
1176,https://www.theguardian.com/commentisfree/2020/mar/02/the-guardian-view-on-an-energy-u-turn-the-winds-of-change?,Renewables
1177,https://www.thetimes.co.uk/edition/comment/the-times-view-on-the-court-of-appeals-rejection-of-heathrows-expansion-plans-lucky-escape-7pnpvdph9?,Aviation
1178,https://www.independent.co.uk/independentpremium/heathrow-expansion-court-of-appeal-ruling-boris-johnson-third-runway-a9363766.html?,Aviation
1179,https://www.thesun.co.uk/news/11059283/national-interest-increase-airport-capacity/?,Aviation
1180,https://www.ft.com/content/af6bc466-5960-11ea-abe5-8e03987b7b20?,Aviation
1181,https://www.theguardian.com/commentisfree/2020/feb/27/the-guardian-view-on-a-defeat-for-heathrows-third-runway-a-welcome-precedent?,Aviation
1182,https://www.telegraph.co.uk/opinion/2020/02/27/courts-should-not-have-final-say-heathrow-expansion/?,Aviation
1183,https://www.thesun.co.uk/news/11034620/chancellor-rishi-sunak-political-suicide-hike-fuel-tax/?,Transport
1184,https://www.telegraph.co.uk/opinion/2020/02/21/hasty-crackdown-hearth-home/?,UK climate policy
1185,https://www.pressreader.com/uk/daily-mail/20200221/281827170789486?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,UK climate policy
1186,https://www.ft.com/content/b08eb6c2-53d5-11ea-90ad-25e377c0ee1f?,International politics
1187,https://www.telegraph.co.uk/opinion/2020/02/21/environmentalists-must-stop-talking-hot-air/?,UK climate policy
1188,https://www.thetimes.co.uk/edition/comment/the-times-view-on-extinction-rebellions-protest-at-trinity-college-eco-vandals-5cbk2vdqm?,Activism
1189,https://www.thesun.co.uk/news/11000588/boris-johnson-punishing-brits-fuel-duty-tax/?,Transport
1190,https://www.telegraph.co.uk/opinion/2020/02/17/aid-money-would-better-spent-flood-defences-britain/?,Extreme weather & adaptation
1191,https://www.theguardian.com/commentisfree/2020/feb/17/the-guardian-view-on-flooded-britain-breaking-the-waves?,Extreme weather & adaptation
1192,https://www.thetimes.co.uk/edition/comment/the-times-view-on-bp-and-climate-change-beyond-carbon-fp5gsl57n?,Oil & gas
1193,https://www.ft.com/content/18f37c42-4d97-11ea-95a0-43d18ec715f5?,Oil & gas
1194,https://www.telegraph.co.uk/opinion/2020/02/06/governments-mixed-messages-eco-cars-rapidly-alienating-public/?,Transport
1195,https://www.thesun.co.uk/news/10903309/ban-disel-giant-leap-in-the-dark/?,Transport
1196,https://www.thetimes.co.uk/edition/comment/the-times-view-on-the-united-nations-climate-change-summit-warming-up-6ghqzf9pw?,UK climate policy
1197,https://www.telegraph.co.uk/opinion/2020/02/05/government-needs-frank-sacrifices-involved-green-plan/?,UK climate policy
1198,https://www.theguardian.com/commentisfree/2020/feb/05/the-guardian-view-on-hs2-let-the-train-take-the-strain?,Transport
1199,https://www.ft.com/content/93f3db8e-473f-11ea-aeb3-955839e06441?,UK climate policy
1200,https://www.thesun.co.uk/news/10894104/tv-licence-bbc-blame-reputation/?,UK climate policy
1201,https://www.ft.com/content/8b656b8a-4376-11ea-abea-0c7a29cd66fe?,Transport
1202,https://www.ft.com/content/28bbb54c-41b5-11ea-a047-eae9bd51ceba?,International politics
1203,https://www.ft.com/content/2cb13384-3dd7-11ea-a01a-bae547046735,Transport
1204,https://www.telegraph.co.uk/opinion/2020/01/23/elites-need-dose-reality-tackle-global-warming/,International politics
1205,https://www.mirror.co.uk/news/politics/voice-mirror-prince-charles-see-21339701,International politics
1206,https://www.ft.com/content/d323ee6c-3843-11ea-a6d3-9a26f8c3cba4,International politics
1207,https://www.theguardian.com/commentisfree/2020/jan/17/the-guardian-view-on-flight-shaming-face-it-life-must-change,International politics
1208,https://www.independent.co.uk/independentpremium/boris-johnson-budget-committee-climate-change-crisis-sajid-javid-a9287201.html,UK climate policy
1209,https://www.thetimes.co.uk/article/the-times-view-on-the-governments-rescue-of-an-ailing-airline-flybes-fortunes-3gtkj2qhl,Aviation
1210,https://www.ft.com/content/0974f554-37b0-11ea-a6d3-9a26f8c3cba4,Aviation
1211,https://www.thetimes.co.uk/article/the-times-view-on-zero-emission-cars-electric-avenue-kqh7xglpd,Transport
1212,https://www.ft.com/content/eff9048e-36e3-11ea-a6d3-9a26f8c3cba4,International politics
1213,https://www.independent.co.uk/voices/editorials/flybe-collapse-air-passenger-duty-climate-emergency-tax-a9283551.html,Aviation
1214,https://www.theguardian.com/commentisfree/2020/jan/13/the-guardian-view-on-policing-protest-not-a-job-for-counter-terrorism,Activism
1215,https://www.telegraph.co.uk/opinion/2020/01/07/no-conspiracy-against-climate-science-say-must-adapt-changing/,Extreme weather & adaptation
1216,https://www.theguardian.com/commentisfree/2020/jan/07/the-guardian-view-on-an-ice-sheet-collapse-threatening-the-worlds-coasts,Climate science
1217,https://www.theguardian.com/commentisfree/2020/jan/06/the-guardian-view-on-philanthropy-and-the-bushfires-a-reason-to-hope,Extreme weather & adaptation
1218,"",Extreme weather & adaptation
1219,https://www.independent.co.uk/independentpremium/australia-fires-wildfire-scott-morrison-climate-crisis-emergency-a9268001.html,International politics
1220,https://www.telegraph.co.uk/opinion/2020/01/02/has-australia-become-ground-zero-climate-change-debate/,International politics
1221,https://www.theguardian.com/commentisfree/2020/jan/02/the-guardian-view-on-the-bushfires-australia-needs-a-government-with-the-right-priorities,International politics
1222,https://www.ft.com/content/0a57d0fc-2024-11ea-b8a1-584213ee7b2,International politics
1223,https://www.theguardian.com/commentisfree/2019/dec/26/the-guardian-view-on-car-culture-change-is-coming,Transport
1224,https://www.independent.co.uk/independentpremium/uk-floods-boris-johnson-cobra-meeting-climate-emergency-a9259386.html,Extreme weather & adaptation
1225,"",Transport
1226,https://www.ft.com/content/5082d45c-232e-11ea-b8a1-584213ee7b2b,Extreme weather & adaptation
1227,https://www.thetimes.co.uk/edition/comment/cop-out-w0fw6r65x?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,International politics
1228,https://www.telegraph.co.uk/opinion/2019/12/16/multilateralism-no-closer-tackling-climate-change/?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,International politics
1229,https://www.ft.com/content/c9ad6098-2015-11ea-92da-f0c92e957a96?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,International politics
1230,https://www.theguardian.com/commentisfree/2019/dec/16/the-guardian-view-on-climate-change-diplomacy-is-boris-johnson-up-to-it?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,International politics
1231,https://www.ft.com/content/37db6aea-1c35-11ea-97df-cc63de1d73f4?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,International politics
1232,https://www.theguardian.com/commentisfree/2019/dec/02/the-guardian-view-on-the-climate-election-reasons-to-be-hopeful-and-fearful?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,UK politics
1233,https://www.telegraph.co.uk/opinion/2019/12/02/will-madrid-just-offer-hot-air-climate-change/?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,International politics
1234,https://www.ft.com/content/f6cb6798-079a-11ea-a984-fbbacad9e7dd?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Oil & gas
1235,https://www.pressreader.com/uk/daily-mail/20191113/281822875621496,UK climate policy
1236,https://www.telegraph.co.uk/opinion/2019/11/13/environment-agency-cannot-escape-blame-role-flooding/?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Extreme weather & adaptation
1237,https://www.mirror.co.uk/news/uk-news/voice-mirror-why-devoted-entire-20876514?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Climate science
1238,https://www.thetimes.co.uk/edition/comment/the-times-view-on-the-wildfires-raging-around-the-globe-world-on-fire-727glnwdv?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Extreme weather & adaptation
1239,https://www.theguardian.com/commentisfree/2019/nov/12/the-guardian-view-on-the-floods-global-heating-and-british-soaking?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Extreme weather & adaptation
1240,https://www.ft.com/content/412aba46-ff0d-11e9-b7bc-f3fa4e77dd47?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Fracking
1241,https://www.telegraph.co.uk/opinion/2019/11/03/government-must-tell-voters-britains-energy-future-lies/?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Energy prices
1242,https://www.independent.co.uk/independentpremium/fracking-ban-shale-gas-election-editorial-climate-crisis-boris-corbyn-a9182376.html?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Fracking
1243,https://www.ft.com/content/1eacda7e-fbd1-11e9-a354-36acbbb0d9b6?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,International politics
1244,https://www.thesun.co.uk/news/10200535/jeremy-corbyn-cannot-hide-election/?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Fracking
1245,https://www.ft.com/content/0b7fc2fe-f4b5-11e9-a79c-bc9acae3b654?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,International politics
1246,https://www.theguardian.com/commentisfree/2019/oct/22/the-guardian-view-on-the-canadian-election-a-win-for-trudeau-but-not-a-triumph?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,International politics
1247,https://www.theguardian.com/commentisfree/2019/oct/21/the-guardian-view-on-extinction-rebellion-numbers-alone-wont-create-change?CMP=Share_AndroidApp_Slack&utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Activism
1248,https://www.thetimes.co.uk/edition/comment/the-times-view-on-extinction-rebellion-rebels-with-a-cause-vg7rn7bf0?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Activism
1249,"",Activism
1250,https://www.thetimes.co.uk/article/the-times-view-on-river-restoration-go-with-the-flow-5ssfj9z80,Extreme weather & adaptation
1251,https://www.theguardian.com/commentisfree/2019/oct/17/the-guardian-view-on-the-imf-and-world-bank-back-a-global-green-new-deal?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,International politics
1252,https://www.thesun.co.uk/news/10136791/angela-merkel-right-fear-post-brexit-britain/,Renewables
1253,https://www.telegraph.co.uk/opinion/2019/10/15/comes-extinction-rebellion-sadiq-khan-should-support-police/,Activism
1254,https://www.ft.com/content/61ed0c3e-ef54-11e9-bfa4-b25f11f42901,Aviation
1255,https://www.theguardian.com/commentisfree/2019/oct/11/the-guardian-view-on-the-polluters-days-of-reckoning,Oil & gas
1256,https://www.theguardian.com/commentisfree/2019/oct/10/the-guardian-view-on-the-extinction-rebellion-protests-of-course-theyre-an-inconvenience,Activism
1257,https://www.thesun.co.uk/news/10095451/brussels-reject-any-boris-johnson-deal/,Activism
1258,https://www.thesun.co.uk/news/10087448/send-back-diplomats-wife/?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Activism
1259,https://www.telegraph.co.uk/opinion/2019/10/08/extinction-rebellions-antics-not-irresponsible-have-hallmarks/,Activism
1260,https://www.pressreader.com/uk/daily-mail/20191008/281805695678435?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Activism
1261,https://www.thetimes.co.uk/article/the-times-view-on-extinction-rebellion-a-change-in-the-climate-ssfkqsbvn,Activism
1262,https://www.mirror.co.uk/news/uk-news/voice-mirror-donald-trump-must-20533970,Activism
1263,https://www.independent.co.uk/independentpremium/extinction-rebellion-protests-climate-crisis-history-london-a9146581.html,Activism
1264,https://www.telegraph.co.uk/opinion/2019/10/06/right-protest-does-not-extend-acting-like-terrorist/,Activism
1265,https://www.ft.com/content/59bb5d78-e5d5-11e9-b112-9624ec9edc59,Nuclear
1266,"",Risk & divestment
1267,https://www.telegraph.co.uk/opinion/2019/10/03/extinction-rebellion-bloody-mess/,Activism
1268,https://www.thesun.co.uk/news/10063536/predictable-remainers-trash-boris-johnson-brexit-offer/,Activism
1269,http://www.pressreader.com/uk/daily-mail/20190924/281535112710107,Climate finance
1270,https://www.telegraph.co.uk/opinion/2019/09/24/fruits-green-innovation-must-shared-widely-possible/,International politics
1271,https://www.theguardian.com/commentisfree/2019/sep/24/the-guardian-view-on-the-climate-youth-movement-we-have-been-warned,Activism
1272,https://www.pressreader.com/uk/daily-mail/20190923/281685436563372,Climate finance
1273,https://www.thetimes.co.uk/article/the-times-view-on-heathrows-congestion-charge-for-cars-hot-air-p73tm3vz9,Aviation
1274,https://www.ft.com/content/0ff3811c-db9d-11e9-8f9b-77216ebe1f17,International politics
1275,https://www.thetimes.co.uk/article/greenery-is-good-but-it-should-not-mean-penury-s8vjvxtjf,Activism
1276,https://www.telegraph.co.uk/opinion/2019/09/21/climate-strike-joke-childish-socialism-wont-help-environment/,Activism
1277,https://www.thetimes.co.uk/article/the-times-view-on-the-global-climate-strike-no-planet-b-268w68f22,Activism
1278,https://www.independent.co.uk/voices/editorials/greta-thunberg-climate-change-congress-new-york-paris-climate-accord-a9113756.html?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Activism
1279,https://www.theguardian.com/commentisfree/2019/sep/20/the-guardian-view-on-transport-emissions-the-trouble-with-planes-and-automobiles,Transport
1280,https://www.theguardian.com/commentisfree/2019/sep/19/the-guardian-view-on-the-school-climate-strike-protests-that-matter,Activism
1281,https://www.mirror.co.uk/news/uk-news/voice-mirror-should-ashamed-sick-20102434,Activism
1282,https://www.theguardian.com/commentisfree/2019/sep/01/the-guardian-view-on-meat-substitutes-guts-without-the-gore,Lifestyle choices
1283,https://www.theguardian.com/commentisfree/2019/aug/26/the-guardian-view-on-the-threat-of-bolsonaro-tropical-disaster-is-man-made?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,International politics
1284,https://www.theguardian.com/commentisfree/2019/aug/23/the-guardian-view-on-the-global-economy-opportunities-wasted?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,International politics
1285,https://www.thesun.co.uk/news/9773193/britain-infrastructure-north-south-divide/?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,UK climate policy
1286,https://www.telegraph.co.uk/opinion/2019/08/21/uk-cannot-function-constant-risk-power-cuts/?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Renewables
1287,https://www.ft.com/content/bcb9f3b2-c352-11e9-a8e9-296ca66511c9?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Renewables
1288,https://www.theguardian.com/commentisfree/2019/aug/21/the-guardian-view-on-trump-and-greenland-no-sale?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,US politics
1289,https://www.thetimes.co.uk/article/the-times-view-on-last-weeks-power-failure-across-homes-and-the-rail-network-grid-locked-rbfgw8qd9?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Renewables
1290,https://www.thetimes.co.uk/article/the-times-view-on-no-deals-effect-on-britains-environmental-standards-green-brexit-wvkg28kmj?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,UK climate policy
1291,https://www.thesun.co.uk/news/9717015/britain-economy-project-fear-brexit/,Activism
1292,https://www.theguardian.com/commentisfree/2019/aug/11/the-guardian-view-on-climate-crisis-what-can-we-do?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Lifestyle choices
1293,https://www.thesun.co.uk/news/9698250/national-grid-boss-must-tell-why-power-cut/?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Renewables
1294,https://www.theguardian.com/commentisfree/2019/aug/11/observer-view-on-britains-need-for-new-energy-policy?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Renewables
1295,https://www.independent.co.uk/voices/editorials/power-cuts-national-grid-infrastructure-a9051531.html?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Renewables
1296,https://www.thetimes.co.uk/edition/comment/the-times-view-on-the-environmental-benefits-of-eating-less-meat-plant-based-planet-xm29mkpzf?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Lifestyle choices
1297,https://www.thetimes.co.uk/article/the-times-view-on-the-british-car-industry-s-troubles-auto-delete-wsh5lblbh?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Transport
1298,https://www.thetimes.co.uk/edition/comment/the-times-view-on-bolsonaro-and-the-amazon-cost-of-the-climate-zzmmb8n5g?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,International politics
1299,https://www.thesun.co.uk/news/9629369/varadkar-brexit-failure-statesmanship/,Activism
1300,https://www.theguardian.com/commentisfree/2019/jul/31/the-guardian-view-on-climate-breakdown-an-emergency-for-all-but-especially-the-poor?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Extreme weather & adaptation
1301,https://www.mirror.co.uk/news/uk-news/voice-mirror-boris-johnsons-reckless-18802320?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Lifestyle choices
1302,https://www.theguardian.com/commentisfree/2019/jul/28/the-guardian-view-on-amazon-deforestation-europe-must-act-to-prevent-disaster?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,International politics
1303,https://www.thesun.co.uk/news/9514272/boris-johnson-jeremy-hunt-decent-pm/?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Activism
1304,https://www.thesun.co.uk/news/9507182/suns-leadership-debate-bojo-hunts-last-chance/?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Lifestyle choices
1305,https://www.theguardian.com/commentisfree/2019/jul/10/the-guardian-view-on-the-climate-emergency-a-dangerous-paralysis?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,UK climate policy
1306,https://www.thetimes.co.uk/edition/comment/the-times-view-on-falling-sales-of-hybrid-cars-green-setback-87n23wbr8?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Transport
1307,https://www.theguardian.com/commentisfree/2019/jul/05/the-guardian-view-on-the-climate-emergency-forests-can-help-to-save-us?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Climate science
1308,https://www.thetimes.co.uk/edition/comment/the-times-view-on-the-shrinking-of-antarctic-sea-ice-precipitous-plunge-hn0rqmw6w?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Arctic & Antarctic
1309,https://www.theguardian.com/commentisfree/2019/jun/30/the-observer-view-on-the-water-industry-in-need-of-reform?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,UK climate policy
1310,https://www.theguardian.com/commentisfree/2019/jun/23/the-guardian-view-on-heathrow-expansion-stop-it-to-save-the-planet?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Aviation
1311,https://www.thetimes.co.uk/edition/comment/the-times-view-on-boris-johnson-and-heathrow-s-third-runway-expansion-rebellion-9x39jnh2q?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Aviation
1312,https://www.mirror.co.uk/news/uk-news/voice-mirror-theres-no-winner-16539958?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,Extreme weather & adaptation
1313,https://www.telegraph.co.uk/opinion/2019/06/13/theresa-mays-net-zero-target-wrong-approach-climate-change/?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,UK climate policy
1314,https://www.thetimes.co.uk/edition/comment/the-times-view-on-britains-carbon-target-net-zero-qmx9mfkfb?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,UK climate policy
1315,https://www.theguardian.com/commentisfree/2019/jun/12/the-guardian-view-on-net-zero-emissions-better-late-than-never?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,UK climate policy
1316,https://www.thesun.co.uk/news/9283405/boris-johnson-brexit-deal-prime-minister/?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,UK climate policy
1317,https://www.ft.com/content/9a4daf20-8d11-11e9-a24d-b42f641eca37?utm_campaign=Carbon%20Brief%20Daily%20Briefing,UK climate policy
1318,https://www.independent.co.uk/voices/editorials/theresa-may-climate-change-net-zero-target-brexit-carbon-a8955491.html?utm_campaign=Carbon%20Brief%20Daily%20Briefing&utm_medium=email&utm_source=Revue%20newsletter,UK politics
