id,iati_identifier,climate_label
13811,GB-GOV-1-301095-405,No adaptation or mitigation as a principle or significant objective
13812,GB-1-113930-101,No adaptation or mitigation as a principle or significant objective
13813,GB-GOV-1-300009-101,No adaptation or mitigation as a principle or significant objective
13814,GB-GOV-1-300292-105,No adaptation or mitigation as a principle or significant objective
13815,GB-1-204956,Adaptation or mitigation as a principle or significant objective
13816,GB-1-203274-111,No adaptation or mitigation as a principle or significant objective
13817,GB-GOV-1-300704-108,No adaptation or mitigation as a principle or significant objective
13818,GB-1-202692,No adaptation or mitigation as a principle or significant objective
13819,GB-1-205184-101,No adaptation or mitigation as a principle or significant objective
13820,GB-1-107149-101,No adaptation or mitigation as a principle or significant objective
13821,GB-1-200894-101,No adaptation or mitigation as a principle or significant objective
13822,GB-1-200469-110,No adaptation or mitigation as a principle or significant objective
13823,GB-GOV-3-PEA-BKM-100025,No adaptation or mitigation as a principle or significant objective
13824,GB-1-204941-105,Adaptation or mitigation as a principle or significant objective
13825,GB-GOV-1-400088-401,No adaptation or mitigation as a principle or significant objective
13826,GB-GOV-3-PF-MEX-923003,No adaptation or mitigation as a principle or significant objective
13827,GB-1-204139-105,No adaptation or mitigation as a principle or significant objective
13828,GB-GOV-1-300352,No adaptation or mitigation as a principle or significant objective
13829,GB-GOV-1-301125-101,No adaptation or mitigation as a principle or significant objective
13830,GB-1-201176-102,No adaptation or mitigation as a principle or significant objective
13831,GB-GOV-1-300847-102,No adaptation or mitigation as a principle or significant objective
13832,GB-GOV-1-300180-107,No adaptation or mitigation as a principle or significant objective
13833,GB-1-102076-101,No adaptation or mitigation as a principle or significant objective
13834,GB-1-114079,No adaptation or mitigation as a principle or significant objective
13835,GB-1-107891-101,No adaptation or mitigation as a principle or significant objective
13836,GB-GOV-1-300614,No adaptation or mitigation as a principle or significant objective
13837,GB-1-103210-101,No adaptation or mitigation as a principle or significant objective
13838,GB-1-202527-111,No adaptation or mitigation as a principle or significant objective
13839,GB-1-203574-103,Adaptation or mitigation as a principle or significant objective
13840,GB-GOV-3-PAP-PHM-002202,No adaptation or mitigation as a principle or significant objective
13841,GB-GOV-3-PPF-ACT-000002,No adaptation or mitigation as a principle or significant objective
13842,GB-GOV-1-300075-103,No adaptation or mitigation as a principle or significant objective
13843,GB-GOV-3-Maritime Security-NG,No adaptation or mitigation as a principle or significant objective
13844,GB-GOV-3-PPF-EEC-000001,No adaptation or mitigation as a principle or significant objective
13845,GB-1-203766-110,No adaptation or mitigation as a principle or significant objective
13846,GB-1-203967-110,No adaptation or mitigation as a principle or significant objective
13847,GB-1-203842,Adaptation or mitigation as a principle or significant objective
13848,GB-1-202553-101,No adaptation or mitigation as a principle or significant objective
13849,GB-1-114186-102,No adaptation or mitigation as a principle or significant objective
13850,GB-1-203085-104,No adaptation or mitigation as a principle or significant objective
13851,GB-1-205144-103,No adaptation or mitigation as a principle or significant objective
13852,GB-GOV-1-300309-103,No adaptation or mitigation as a principle or significant objective
13853,GB-1-204301,No adaptation or mitigation as a principle or significant objective
13854,GB-1-114190-102,No adaptation or mitigation as a principle or significant objective
13855,GB-1-200517-101,No adaptation or mitigation as a principle or significant objective
13856,GB-1-205037-104,No adaptation or mitigation as a principle or significant objective
13857,GB-1-114059-101,No adaptation or mitigation as a principle or significant objective
13858,GB-GOV-3-IP_KE,No adaptation or mitigation as a principle or significant objective
13859,GB-1-201819-102,No adaptation or mitigation as a principle or significant objective
13860,GB-1-202347-103,No adaptation or mitigation as a principle or significant objective
13861,GB-1-106178-101,No adaptation or mitigation as a principle or significant objective
13862,GB-1-205157-113,No adaptation or mitigation as a principle or significant objective
13863,GB-1-204773-104,No adaptation or mitigation as a principle or significant objective
13864,GB-1-201363-101,No adaptation or mitigation as a principle or significant objective
13865,GB-GOV-1-300009-103,No adaptation or mitigation as a principle or significant objective
13866,GB-GOV-3-PHR-ZIH-021701,No adaptation or mitigation as a principle or significant objective
13867,GB-1-201359-111,No adaptation or mitigation as a principle or significant objective
13868,GB-GOV-1-300218,No adaptation or mitigation as a principle or significant objective
13869,GB-GOV-1-300252-103,No adaptation or mitigation as a principle or significant objective
13870,GB-1-200626-101,No adaptation or mitigation as a principle or significant objective
13871,GB-1-203627-108,No adaptation or mitigation as a principle or significant objective
13872,GB-GOV-3-PPF-AFR-160008,No adaptation or mitigation as a principle or significant objective
13873,GB-1-203008,No adaptation or mitigation as a principle or significant objective
13874,GB-1-202435-101,No adaptation or mitigation as a principle or significant objective
13875,GB-GOV-3-PF-MEX-924007,No adaptation or mitigation as a principle or significant objective
13876,GB-GOV-1-300768-101,No adaptation or mitigation as a principle or significant objective
13877,GB-1-201300-101,No adaptation or mitigation as a principle or significant objective
13878,GB-GOV-1-300034-101,No adaptation or mitigation as a principle or significant objective
13879,GB-GOV-1-300646,No adaptation or mitigation as a principle or significant objective
13880,GB-1-204931-102,No adaptation or mitigation as a principle or significant objective
13881,GB-1-202943,No adaptation or mitigation as a principle or significant objective
13882,GB-1-201299,No adaptation or mitigation as a principle or significant objective
13883,GB-1-202665-102,No adaptation or mitigation as a principle or significant objective
13884,GB-1-114479-102,No adaptation or mitigation as a principle or significant objective
13885,GB-GOV-3-PF-FUT-913,No adaptation or mitigation as a principle or significant objective
13886,GB-1-204439-109,No adaptation or mitigation as a principle or significant objective
13887,GB-1-202874-102,No adaptation or mitigation as a principle or significant objective
13888,GB-1-204196-104,No adaptation or mitigation as a principle or significant objective
13889,GB-GOV-1-300828-106,No adaptation or mitigation as a principle or significant objective
13890,GB-1-105854,No adaptation or mitigation as a principle or significant objective
13891,GB-GOV-3-IP_BO,No adaptation or mitigation as a principle or significant objective
13892,GB-1-203559-112,No adaptation or mitigation as a principle or significant objective
13893,GB-GOV-1-301546,No adaptation or mitigation as a principle or significant objective
13894,GB-1-203997-102,Adaptation or mitigation as a principle or significant objective
13895,GB-GOV-3-PEU-BPF-160309,No adaptation or mitigation as a principle or significant objective
13896,GB-1-110948-107,No adaptation or mitigation as a principle or significant objective
13897,GB-1-204856-103,No adaptation or mitigation as a principle or significant objective
13898,GB-GOV-1-301150-117,No adaptation or mitigation as a principle or significant objective
13899,GB-1-201451-101,No adaptation or mitigation as a principle or significant objective
13900,GB-1-105474-102,No adaptation or mitigation as a principle or significant objective
13901,GB-1-204895-102,No adaptation or mitigation as a principle or significant objective
13902,GB-GOV-1-300420-104,No adaptation or mitigation as a principle or significant objective
13903,GB-1-200956-115,No adaptation or mitigation as a principle or significant objective
13904,GB-GOV-1-300037-102,No adaptation or mitigation as a principle or significant objective
13905,GB-1-203243-124,No adaptation or mitigation as a principle or significant objective
13906,GB-GOV-1-300292-113,No adaptation or mitigation as a principle or significant objective
13907,GB-GOV-3-PF-CHP-921004,No adaptation or mitigation as a principle or significant objective
13908,GB-1-203559-129,No adaptation or mitigation as a principle or significant objective
13909,GB-1-204525-101,No adaptation or mitigation as a principle or significant objective
13910,GB-GOV-3-PNS-CTS-000022,No adaptation or mitigation as a principle or significant objective
13911,GB-GOV-3-PAM-OLY-000002,No adaptation or mitigation as a principle or significant objective
13912,GB-GOV-3-Frontline Diplomatic Enabling Activity-MU,No adaptation or mitigation as a principle or significant objective
13913,GB-1-114181-101,No adaptation or mitigation as a principle or significant objective
13914,GB-1-203012-101,No adaptation or mitigation as a principle or significant objective
13915,GB-1-105838-104,No adaptation or mitigation as a principle or significant objective
13916,GB-1-202038-101,Adaptation or mitigation as a principle or significant objective
13917,GB-1-114499,No adaptation or mitigation as a principle or significant objective
13918,GB-GOV-3-PPF-CHP-000056,No adaptation or mitigation as a principle or significant objective
13919,GB-1-114202-102,No adaptation or mitigation as a principle or significant objective
13920,GB-1-200227-103,No adaptation or mitigation as a principle or significant objective
13921,GB-GOV-1-300916-102,No adaptation or mitigation as a principle or significant objective
13922,GB-GOV-3-PAM-VEC-000129,No adaptation or mitigation as a principle or significant objective
13923,GB-1-202995-107,No adaptation or mitigation as a principle or significant objective
13924,GB-1-203048-106,No adaptation or mitigation as a principle or significant objective
13925,GB-1-203978-102,No adaptation or mitigation as a principle or significant objective
13926,GB-GOV-3-PHR-SYD-241602,No adaptation or mitigation as a principle or significant objective
13927,GB-1-200696-102,No adaptation or mitigation as a principle or significant objective
13928,GB-1-201245,No adaptation or mitigation as a principle or significant objective
13929,GB-1-203378,No adaptation or mitigation as a principle or significant objective
13930,GB-GOV-1-300704-106,No adaptation or mitigation as a principle or significant objective
13931,GB-GOV-3-PPF-VNH-000019,No adaptation or mitigation as a principle or significant objective
13932,GB-1-111635-118,Adaptation or mitigation as a principle or significant objective
13933,GB-GOV-3-PAM-DOS-000057,No adaptation or mitigation as a principle or significant objective
13934,GB-1-203248,No adaptation or mitigation as a principle or significant objective
13935,GB-GOV-1-300262-101,No adaptation or mitigation as a principle or significant objective
13936,GB-1-205157-119,Adaptation or mitigation as a principle or significant objective
13937,GB-GOV-3-IP_YE,No adaptation or mitigation as a principle or significant objective
13938,GB-1-202081-101,No adaptation or mitigation as a principle or significant objective
13939,GB-1-204059-101,Adaptation or mitigation as a principle or significant objective
13940,GB-1-107416,No adaptation or mitigation as a principle or significant objective
13941,GB-1-201584-105,No adaptation or mitigation as a principle or significant objective
13942,GB-1-202834,No adaptation or mitigation as a principle or significant objective
13943,GB-1-200239-103,No adaptation or mitigation as a principle or significant objective
13944,GB-1-201064-101,No adaptation or mitigation as a principle or significant objective
13945,GB-1-113991,No adaptation or mitigation as a principle or significant objective
13946,GB-1-106627-101,No adaptation or mitigation as a principle or significant objective
13947,GB-1-104981-101,No adaptation or mitigation as a principle or significant objective
13948,GB-1-204006-103,No adaptation or mitigation as a principle or significant objective
13949,GB-1-202766-107,No adaptation or mitigation as a principle or significant objective
13950,GB-1-105861,No adaptation or mitigation as a principle or significant objective
13951,GB-1-202261,No adaptation or mitigation as a principle or significant objective
13952,GB-1-201483-123,No adaptation or mitigation as a principle or significant objective
13953,GB-1-204694-103,No adaptation or mitigation as a principle or significant objective
13954,GB-1-113676-101,No adaptation or mitigation as a principle or significant objective
13955,GB-1-113441,No adaptation or mitigation as a principle or significant objective
13956,GB-1-203705-102,No adaptation or mitigation as a principle or significant objective
13957,GB-1-201158-104,No adaptation or mitigation as a principle or significant objective
13958,GB-1-107760-126,No adaptation or mitigation as a principle or significant objective
13959,GB-1-202462-106,No adaptation or mitigation as a principle or significant objective
13960,GB-1-200217-104,No adaptation or mitigation as a principle or significant objective
13961,GB-GOV-1-301457-425,No adaptation or mitigation as a principle or significant objective
13962,GB-GOV-1-301576-404,No adaptation or mitigation as a principle or significant objective
13963,GB-GOV-3-IP_PE,No adaptation or mitigation as a principle or significant objective
13964,GB-1-205098,No adaptation or mitigation as a principle or significant objective
13965,GB-1-203183-109,No adaptation or mitigation as a principle or significant objective
13966,GB-1-102673-102,No adaptation or mitigation as a principle or significant objective
13967,GB-1-201845-101,No adaptation or mitigation as a principle or significant objective
13968,GB-GOV-1-300719-109,No adaptation or mitigation as a principle or significant objective
13969,GB-1-203768-101,No adaptation or mitigation as a principle or significant objective
13970,GB-1-204045-102,No adaptation or mitigation as a principle or significant objective
13971,GB-GOV-1-300230-110,No adaptation or mitigation as a principle or significant objective
13972,GB-GOV-3-PAF-MUP-150003,No adaptation or mitigation as a principle or significant objective
13973,GB-1-205082-104,Adaptation or mitigation as a principle or significant objective
13974,GB-1-114296-101,No adaptation or mitigation as a principle or significant objective
13975,GB-GOV-1-301251,No adaptation or mitigation as a principle or significant objective
13976,GB-1-202251,No adaptation or mitigation as a principle or significant objective
13977,GB-1-102581-101,No adaptation or mitigation as a principle or significant objective
13978,GB-1-200694-104,No adaptation or mitigation as a principle or significant objective
13979,GB-1-203325,No adaptation or mitigation as a principle or significant objective
13980,GB-1-113978,No adaptation or mitigation as a principle or significant objective
13981,GB-1-202446-101,No adaptation or mitigation as a principle or significant objective
13982,GB-1-202852-103,No adaptation or mitigation as a principle or significant objective
13983,GB-GOV-1-300631-102,No adaptation or mitigation as a principle or significant objective
13984,GB-GOV-1-300373-109,No adaptation or mitigation as a principle or significant objective
13985,GB-1-202824-101,No adaptation or mitigation as a principle or significant objective
13986,GB-1-204954,No adaptation or mitigation as a principle or significant objective
13987,GB-1-113475-106,No adaptation or mitigation as a principle or significant objective
13988,GB-1-113532,No adaptation or mitigation as a principle or significant objective
13989,GB-1-202585-104,No adaptation or mitigation as a principle or significant objective
13990,GB-GOV-1-301229-101,No adaptation or mitigation as a principle or significant objective
13991,GB-1-200827,No adaptation or mitigation as a principle or significant objective
13992,GB-1-203644,No adaptation or mitigation as a principle or significant objective
13993,GB-1-202174-101,No adaptation or mitigation as a principle or significant objective
13994,GB-1-203274-114,No adaptation or mitigation as a principle or significant objective
13995,GB-GOV-3-HRRBIS-CR,No adaptation or mitigation as a principle or significant objective
13996,GB-1-107457,No adaptation or mitigation as a principle or significant objective
13997,GB-1-200321-101,No adaptation or mitigation as a principle or significant objective
13998,GB-GOV-1-300452-107,No adaptation or mitigation as a principle or significant objective
13999,GB-1-204355-101,No adaptation or mitigation as a principle or significant objective
14000,GB-1-109464-101,No adaptation or mitigation as a principle or significant objective
14001,GB-1-203000-102,No adaptation or mitigation as a principle or significant objective
14002,GB-1-204584-152,No adaptation or mitigation as a principle or significant objective
14003,GB-GOV-1-301293,No adaptation or mitigation as a principle or significant objective
14004,GB-1-114282-104,No adaptation or mitigation as a principle or significant objective
14005,GB-1-200239-106,No adaptation or mitigation as a principle or significant objective
14006,GB-1-114094,No adaptation or mitigation as a principle or significant objective
14007,GB-1-202339-109,No adaptation or mitigation as a principle or significant objective
14008,GB-1-113704,No adaptation or mitigation as a principle or significant objective
14009,GB-1-202352,No adaptation or mitigation as a principle or significant objective
14010,GB-1-114270-107,No adaptation or mitigation as a principle or significant objective
14011,GB-1-202909-113,No adaptation or mitigation as a principle or significant objective
14012,GB-GOV-3-PPF-VNH-000020,No adaptation or mitigation as a principle or significant objective
14013,GB-1-203589-104,No adaptation or mitigation as a principle or significant objective
14014,GB-1-202775-101,Adaptation or mitigation as a principle or significant objective
14015,GB-GOV-1-300970-402,No adaptation or mitigation as a principle or significant objective
14016,GB-1-200456-102,Adaptation or mitigation as a principle or significant objective
14017,GB-1-200938,No adaptation or mitigation as a principle or significant objective
14018,GB-1-104187-108,No adaptation or mitigation as a principle or significant objective
14019,GB-1-204584-127,No adaptation or mitigation as a principle or significant objective
14020,GB-1-102329,No adaptation or mitigation as a principle or significant objective
14021,GB-1-200469-117,No adaptation or mitigation as a principle or significant objective
14022,GB-1-201297-104,No adaptation or mitigation as a principle or significant objective
14023,GB-1-204603-101,No adaptation or mitigation as a principle or significant objective
14024,GB-GOV-1-300726-105,No adaptation or mitigation as a principle or significant objective
14025,GB-GOV-1-300678-101,No adaptation or mitigation as a principle or significant objective
14026,GB-1-204739-101,No adaptation or mitigation as a principle or significant objective
14027,GB-1-200958,No adaptation or mitigation as a principle or significant objective
14028,GB-1-200682,No adaptation or mitigation as a principle or significant objective
14029,GB-GOV-3-HRRBIS-BY,No adaptation or mitigation as a principle or significant objective
14030,GB-1-104183-101,No adaptation or mitigation as a principle or significant objective
14031,GB-GOV-3-PF-MEX-923,No adaptation or mitigation as a principle or significant objective
14032,GB-GOV-3-CSSF-01-000011,No adaptation or mitigation as a principle or significant objective
14033,GB-1-106216-101,No adaptation or mitigation as a principle or significant objective
14034,GB-1-205254-102,No adaptation or mitigation as a principle or significant objective
14035,GB-1-201601-107,No adaptation or mitigation as a principle or significant objective
14036,GB-1-203312-102,No adaptation or mitigation as a principle or significant objective
14037,GB-1-200346,No adaptation or mitigation as a principle or significant objective
14038,"GB-GOV-3-Rules Based International System, Managing Conflict and Building Stability-BZ",No adaptation or mitigation as a principle or significant objective
14039,GB-1-202745-105,Adaptation or mitigation as a principle or significant objective
14040,GB-GOV-1-300527-106,No adaptation or mitigation as a principle or significant objective
14041,GB-1-202340-103,No adaptation or mitigation as a principle or significant objective
14042,GB-1-105862,No adaptation or mitigation as a principle or significant objective
14043,GB-1-113839-143,No adaptation or mitigation as a principle or significant objective
14044,GB-1-203775-101,No adaptation or mitigation as a principle or significant objective
14045,GB-GOV-3-Chevening Scholarships-MK,No adaptation or mitigation as a principle or significant objective
14046,GB-GOV-1-400008-901,No adaptation or mitigation as a principle or significant objective
14047,GB-GOV-1-300150-106,No adaptation or mitigation as a principle or significant objective
14048,GB-GOV-3-PF-CHP-912018,No adaptation or mitigation as a principle or significant objective
14049,GB-1-201183-101,No adaptation or mitigation as a principle or significant objective
14050,GB-1-114490-101,No adaptation or mitigation as a principle or significant objective
14051,GB-1-104981,No adaptation or mitigation as a principle or significant objective
14052,GB-1-204516,No adaptation or mitigation as a principle or significant objective
14053,GB-1-204322,No adaptation or mitigation as a principle or significant objective
14054,GB-1-202822,Adaptation or mitigation as a principle or significant objective
14055,GB-GOV-1-300707,No adaptation or mitigation as a principle or significant objective
14056,GB-1-202571-102,No adaptation or mitigation as a principle or significant objective
14057,GB-1-203803-102,No adaptation or mitigation as a principle or significant objective
14058,GB-1-201637,No adaptation or mitigation as a principle or significant objective
14059,GB-GOV-1-301502-102,Adaptation or mitigation as a principle or significant objective
14060,GB-GOV-1-300366-101,No adaptation or mitigation as a principle or significant objective
14061,GB-1-201460-101,No adaptation or mitigation as a principle or significant objective
14062,GB-1-202378-107,No adaptation or mitigation as a principle or significant objective
14063,GB-1-202541-103,Adaptation or mitigation as a principle or significant objective
14064,GB-1-200410-101,No adaptation or mitigation as a principle or significant objective
14065,GB-1-114039,No adaptation or mitigation as a principle or significant objective
14066,GB-1-203601-116,No adaptation or mitigation as a principle or significant objective
14067,GB-GOV-1-300396-114,No adaptation or mitigation as a principle or significant objective
14068,GB-1-106173-106,No adaptation or mitigation as a principle or significant objective
14069,GB-GOV-1-400024,No adaptation or mitigation as a principle or significant objective
14070,GB-1-203640-107,No adaptation or mitigation as a principle or significant objective
14071,GB-GOV-3-Environment-380,No adaptation or mitigation as a principle or significant objective
14072,GB-GOV-3-PF-COB-913001,No adaptation or mitigation as a principle or significant objective
14073,GB-1-200759-101,No adaptation or mitigation as a principle or significant objective
14074,GB-1-107111,No adaptation or mitigation as a principle or significant objective
14075,GB-1-114086-103,No adaptation or mitigation as a principle or significant objective
14076,GB-1-105458,No adaptation or mitigation as a principle or significant objective
14077,GB-1-107413-102,No adaptation or mitigation as a principle or significant objective
14078,GB-GOV-3-PPF-CLS-000011,No adaptation or mitigation as a principle or significant objective
14079,GB-GOV-1-300585-401,No adaptation or mitigation as a principle or significant objective
14080,GB-GOV-3-FDEA-PH,No adaptation or mitigation as a principle or significant objective
14081,GB-1-104179-101,No adaptation or mitigation as a principle or significant objective
14082,GB-1-203542,No adaptation or mitigation as a principle or significant objective
14083,GB-1-204338-114,No adaptation or mitigation as a principle or significant objective
14084,GB-1-205128-107,No adaptation or mitigation as a principle or significant objective
14085,GB-1-202577,No adaptation or mitigation as a principle or significant objective
14086,GB-1-200478-101,No adaptation or mitigation as a principle or significant objective
14087,GB-1-200790,No adaptation or mitigation as a principle or significant objective
14088,GB-1-201590-102,No adaptation or mitigation as a principle or significant objective
14089,GB-GOV-1-300088-103,No adaptation or mitigation as a principle or significant objective
14090,GB-1-202257,No adaptation or mitigation as a principle or significant objective
14091,GB-1-203928-104,No adaptation or mitigation as a principle or significant objective
14092,GB-1-200542-104,No adaptation or mitigation as a principle or significant objective
14093,GB-1-202478-102,No adaptation or mitigation as a principle or significant objective
14094,GB-1-203449-101,No adaptation or mitigation as a principle or significant objective
14095,GB-GOV-1-301502-103,Adaptation or mitigation as a principle or significant objective
14096,GB-GOV-1-301341,No adaptation or mitigation as a principle or significant objective
14097,GB-1-203851-103,No adaptation or mitigation as a principle or significant objective
14098,GB-1-113484-102,No adaptation or mitigation as a principle or significant objective
14099,GB-1-201806-104,No adaptation or mitigation as a principle or significant objective
14100,GB-GOV-1-301362-109,No adaptation or mitigation as a principle or significant objective
14101,GB-1-103649-103,No adaptation or mitigation as a principle or significant objective
14102,GB-GOV-1-300772,No adaptation or mitigation as a principle or significant objective
14103,GB-1-200645-101,No adaptation or mitigation as a principle or significant objective
14104,GB-1-201645-108,No adaptation or mitigation as a principle or significant objective
14105,GB-1-108078-104,No adaptation or mitigation as a principle or significant objective
14106,GB-1-204795-101,No adaptation or mitigation as a principle or significant objective
14107,GB-1-201539-101,No adaptation or mitigation as a principle or significant objective
14108,GB-1-104189-105,No adaptation or mitigation as a principle or significant objective
14109,GB-1-200604,No adaptation or mitigation as a principle or significant objective
14110,GB-1-114240,No adaptation or mitigation as a principle or significant objective
14111,GB-1-200939-107,No adaptation or mitigation as a principle or significant objective
14112,GB-1-202979-105,No adaptation or mitigation as a principle or significant objective
14113,GB-GOV-1-301527-102,No adaptation or mitigation as a principle or significant objective
14114,GB-1-107160,No adaptation or mitigation as a principle or significant objective
14115,GB-GOV-1-300728,Adaptation or mitigation as a principle or significant objective
14116,GB-1-200324,No adaptation or mitigation as a principle or significant objective
14117,GB-GOV-3-PHR-IDJ-051701,No adaptation or mitigation as a principle or significant objective
14118,GB-1-200910-101,No adaptation or mitigation as a principle or significant objective
14119,GB-GOV-1-300787-105,No adaptation or mitigation as a principle or significant objective
14120,GB-1-204691-104,No adaptation or mitigation as a principle or significant objective
14121,GB-1-201227-132,No adaptation or mitigation as a principle or significant objective
14122,GB-GOV-1-301290-103,No adaptation or mitigation as a principle or significant objective
14123,GB-1-200341-101,No adaptation or mitigation as a principle or significant objective
14124,GB-GOV-1-300599-101,No adaptation or mitigation as a principle or significant objective
14125,GB-1-204888-108,Adaptation or mitigation as a principle or significant objective
14126,GB-1-200706-103,No adaptation or mitigation as a principle or significant objective
14127,GB-1-203357-114,No adaptation or mitigation as a principle or significant objective
14128,GB-1-203701-101,No adaptation or mitigation as a principle or significant objective
14129,GB-1-202737-104,Adaptation or mitigation as a principle or significant objective
14130,GB-1-200463-101,No adaptation or mitigation as a principle or significant objective
14131,GB-1-204074,No adaptation or mitigation as a principle or significant objective
14132,GB-1-203205-102,No adaptation or mitigation as a principle or significant objective
14133,GB-1-106561,No adaptation or mitigation as a principle or significant objective
14134,GB-1-200903,No adaptation or mitigation as a principle or significant objective
14135,GB-1-201913,Adaptation or mitigation as a principle or significant objective
14136,GB-GOV-3-PPY-BRA-1519,No adaptation or mitigation as a principle or significant objective
14137,GB-1-202328-106,No adaptation or mitigation as a principle or significant objective
14138,GB-1-204007-142,No adaptation or mitigation as a principle or significant objective
14139,GB-1-203227-104,No adaptation or mitigation as a principle or significant objective
14140,GB-1-201556-101,No adaptation or mitigation as a principle or significant objective
14141,GB-1-202295-105,No adaptation or mitigation as a principle or significant objective
14142,GB-GOV-1-300889-106,No adaptation or mitigation as a principle or significant objective
14143,GB-1-201724-118,Adaptation or mitigation as a principle or significant objective
14144,GB-GOV-1-300044-104,No adaptation or mitigation as a principle or significant objective
14145,GB-GOV-3-CSSF-10-000002,No adaptation or mitigation as a principle or significant objective
14146,GB-GOV-3-PMP-RBIS-BUR-041701,No adaptation or mitigation as a principle or significant objective
14147,GB-GOV-3-Frontline Diplomatic Enabling Activity-HT,No adaptation or mitigation as a principle or significant objective
14148,GB-1-203174-103,No adaptation or mitigation as a principle or significant objective
14149,GB-GOV-1-300738-108,No adaptation or mitigation as a principle or significant objective
14150,GB-1-108793-101,No adaptation or mitigation as a principle or significant objective
14151,GB-GOV-1-300451-101,No adaptation or mitigation as a principle or significant objective
14152,GB-1-201389-102,No adaptation or mitigation as a principle or significant objective
14153,GB-GOV-3-FDEA-PY-FY19/20,No adaptation or mitigation as a principle or significant objective
14154,GB-1-202488-105,No adaptation or mitigation as a principle or significant objective
14155,GB-1-200490-103,No adaptation or mitigation as a principle or significant objective
14156,GB-GOV-1-300859,No adaptation or mitigation as a principle or significant objective
14157,GB-1-204427,No adaptation or mitigation as a principle or significant objective
14158,GB-GOV-1-300355-101,No adaptation or mitigation as a principle or significant objective
14159,GB-1-203216-134,No adaptation or mitigation as a principle or significant objective
14160,GB-GOV-3-IP_LA,No adaptation or mitigation as a principle or significant objective
14161,GB-1-102596,No adaptation or mitigation as a principle or significant objective
14162,GB-1-200120-119,No adaptation or mitigation as a principle or significant objective
14163,GB-GOV-3-Combatting Corruption-MK,No adaptation or mitigation as a principle or significant objective
14164,GB-1-204061-101,No adaptation or mitigation as a principle or significant objective
14165,GB-1-203451-103,No adaptation or mitigation as a principle or significant objective
14166,GB-GOV-1-300187,Adaptation or mitigation as a principle or significant objective
14167,GB-1-200874-101,No adaptation or mitigation as a principle or significant objective
14168,GB-1-203641-105,No adaptation or mitigation as a principle or significant objective
14169,GB-1-203617-101,No adaptation or mitigation as a principle or significant objective
14170,GB-GOV-1-300216-101,No adaptation or mitigation as a principle or significant objective
14171,GB-1-104485-101,No adaptation or mitigation as a principle or significant objective
14172,GB-1-202130-101,No adaptation or mitigation as a principle or significant objective
14173,GB-1-203295-103,No adaptation or mitigation as a principle or significant objective
14174,GB-GOV-1-301268-101,Adaptation or mitigation as a principle or significant objective
14175,GB-1-106178-125,No adaptation or mitigation as a principle or significant objective
14176,GB-1-201375-106,No adaptation or mitigation as a principle or significant objective
14177,GB-1-200591-101,No adaptation or mitigation as a principle or significant objective
14178,GB-1-201118-101,No adaptation or mitigation as a principle or significant objective
14179,GB-1-202139-107,No adaptation or mitigation as a principle or significant objective
14180,GB-1-201425-101,No adaptation or mitigation as a principle or significant objective
14181,GB-GOV-3-HRRBIS-MD-FY19/20,No adaptation or mitigation as a principle or significant objective
14182,GB-1-202926-111,No adaptation or mitigation as a principle or significant objective
14183,GB-GOV-3-PMP-RBIS-MUL-011703,No adaptation or mitigation as a principle or significant objective
14184,GB-1-203069-106,No adaptation or mitigation as a principle or significant objective
14185,GB-GOV-1-300704-405,No adaptation or mitigation as a principle or significant objective
14186,GB-1-204605-103,No adaptation or mitigation as a principle or significant objective
14187,GB-1-203212,No adaptation or mitigation as a principle or significant objective
14188,GB-GOV-1-300563,No adaptation or mitigation as a principle or significant objective
14189,GB-1-103778,No adaptation or mitigation as a principle or significant objective
14190,GB-1-202493,No adaptation or mitigation as a principle or significant objective
14191,GB-1-202080-130,No adaptation or mitigation as a principle or significant objective
14192,GB-1-200278,No adaptation or mitigation as a principle or significant objective
14193,GB-1-204852-106,No adaptation or mitigation as a principle or significant objective
14194,GB-1-114341-102,No adaptation or mitigation as a principle or significant objective
14195,GB-GOV-3-Women and Girls-BA,No adaptation or mitigation as a principle or significant objective
14196,GB-1-200095-101,No adaptation or mitigation as a principle or significant objective
14197,GB-1-105561-101,No adaptation or mitigation as a principle or significant objective
14198,GB-1-202595,Adaptation or mitigation as a principle or significant objective
14199,GB-1-204458-109,No adaptation or mitigation as a principle or significant objective
14200,GB-1-202163,No adaptation or mitigation as a principle or significant objective
14201,GB-GOV-3-PPY-CHN-1594,No adaptation or mitigation as a principle or significant objective
14202,GB-GOV-1-301270-105,No adaptation or mitigation as a principle or significant objective
14203,GB-GOV-1-301191-103,No adaptation or mitigation as a principle or significant objective
14204,GB-1-201078,No adaptation or mitigation as a principle or significant objective
14205,GB-GOV-3-PF-HEA-MY-921,No adaptation or mitigation as a principle or significant objective
14206,GB-GOV-1-300110-111,Adaptation or mitigation as a principle or significant objective
14207,GB-GOV-1-300009-104,No adaptation or mitigation as a principle or significant objective
14208,GB-1-203775-108,No adaptation or mitigation as a principle or significant objective
14209,GB-1-200753-101,No adaptation or mitigation as a principle or significant objective
14210,GB-1-202490,No adaptation or mitigation as a principle or significant objective
14211,GB-1-202140,No adaptation or mitigation as a principle or significant objective
14212,GB-1-200482-101,No adaptation or mitigation as a principle or significant objective
14213,GB-GOV-1-300511-107,No adaptation or mitigation as a principle or significant objective
14214,GB-1-106177-101,No adaptation or mitigation as a principle or significant objective
