id,iati_identifier,climate_label
1082,GB-GOV-3-PAF-ICA-160002,No adaptation or mitigation as a principle or significant objective
5344,GB-1-102484-102,No adaptation or mitigation as a principle or significant objective
20096,GB-1-108990,No adaptation or mitigation as a principle or significant objective
18538,GB-GOV-1-300858-101,No adaptation or mitigation as a principle or significant objective
18,GB-GOV-1-301183,Adaptation or mitigation as a principle or significant objective
50,GB-1-203588,Adaptation or mitigation as a principle or significant objective
98,GB-1-201986,Adaptation or mitigation as a principle or significant objective
118,GB-1-201477,Adaptation or mitigation as a principle or significant objective
125,GB-1-108558,Adaptation or mitigation as a principle or significant objective
149,GB-1-204638,Adaptation or mitigation as a principle or significant objective
165,GB-1-200788,Adaptation or mitigation as a principle or significant objective
216,GB-GOV-3-PF-CHP-924008,Adaptation or mitigation as a principle or significant objective
261,GB-1-205165,Adaptation or mitigation as a principle or significant objective
311,GB-1-200432,Adaptation or mitigation as a principle or significant objective
338,GB-1-105843,Adaptation or mitigation as a principle or significant objective
424,GB-GOV-1-300678,Adaptation or mitigation as a principle or significant objective
446,GB-GOV-1-300376,Adaptation or mitigation as a principle or significant objective
459,GB-1-114018,Adaptation or mitigation as a principle or significant objective
479,GB-1-205231,Adaptation or mitigation as a principle or significant objective
546,GB-1-202920,Adaptation or mitigation as a principle or significant objective
551,GB-1-204495,Adaptation or mitigation as a principle or significant objective
560,GB-1-201044,Adaptation or mitigation as a principle or significant objective
570,GB-1-200387,Adaptation or mitigation as a principle or significant objective
603,GB-GOV-1-300885,Adaptation or mitigation as a principle or significant objective
606,GB-1-202844,Adaptation or mitigation as a principle or significant objective
623,GB-1-202554,Adaptation or mitigation as a principle or significant objective
648,GB-1-203348,Adaptation or mitigation as a principle or significant objective
657,GB-1-202597,Adaptation or mitigation as a principle or significant objective
673,GB-1-201471,Adaptation or mitigation as a principle or significant objective
699,GB-1-203189,Adaptation or mitigation as a principle or significant objective
728,GB-GOV-1-300929,Adaptation or mitigation as a principle or significant objective
761,GB-GOV-3-PIN-BPB-MARSEC-151618,Adaptation or mitigation as a principle or significant objective
779,GB-1-202954,Adaptation or mitigation as a principle or significant objective
797,GB-1-202571,Adaptation or mitigation as a principle or significant objective
804,GB-1-203835,Adaptation or mitigation as a principle or significant objective
835,GB-1-202910,Adaptation or mitigation as a principle or significant objective
857,GB-1-202921,Adaptation or mitigation as a principle or significant objective
858,GB-1-102484,Adaptation or mitigation as a principle or significant objective
923,GB-1-205135,Adaptation or mitigation as a principle or significant objective
932,GB-GOV-1-300555,Adaptation or mitigation as a principle or significant objective
954,GB-1-203279,Adaptation or mitigation as a principle or significant objective
965,GB-GOV-1-300421,Adaptation or mitigation as a principle or significant objective
987,GB-GOV-1-300185,Adaptation or mitigation as a principle or significant objective
1010,GB-1-201227,Adaptation or mitigation as a principle or significant objective
1014,GB-GOV-3-PPY-CHN-1591,Adaptation or mitigation as a principle or significant objective
1023,GB-1-113531,Adaptation or mitigation as a principle or significant objective
1078,GB-1-201830,Adaptation or mitigation as a principle or significant objective
1086,GB-1-107891,Adaptation or mitigation as a principle or significant objective
1095,GB-1-200498,Adaptation or mitigation as a principle or significant objective
1111,GB-1-103267,Adaptation or mitigation as a principle or significant objective
1153,GB-1-202038,Adaptation or mitigation as a principle or significant objective
1178,GB-1-205157,Adaptation or mitigation as a principle or significant objective
1209,GB-1-203955,Adaptation or mitigation as a principle or significant objective
1276,GB-1-204020,Adaptation or mitigation as a principle or significant objective
1279,GB-1-201575,Adaptation or mitigation as a principle or significant objective
1289,GB-1-205258,Adaptation or mitigation as a principle or significant objective
1347,GB-GOV-1-300128,Adaptation or mitigation as a principle or significant objective
1375,GB-1-203973,Adaptation or mitigation as a principle or significant objective
1390,GB-1-114355,Adaptation or mitigation as a principle or significant objective
1394,GB-GOV-3-PPY-CHN-1539,Adaptation or mitigation as a principle or significant objective
1423,GB-GOV-1-300363,Adaptation or mitigation as a principle or significant objective
1432,GB-1-200516,Adaptation or mitigation as a principle or significant objective
1433,GB-1-113342,Adaptation or mitigation as a principle or significant objective
1453,GB-GOV-1-300601,Adaptation or mitigation as a principle or significant objective
1474,GB-1-200633,Adaptation or mitigation as a principle or significant objective
1525,GB-1-113303,Adaptation or mitigation as a principle or significant objective
1553,GB-1-203241,Adaptation or mitigation as a principle or significant objective
1583,GB-GOV-1-301302,Adaptation or mitigation as a principle or significant objective
1608,GB-1-204884,Adaptation or mitigation as a principle or significant objective
1619,GB-1-202433,Adaptation or mitigation as a principle or significant objective
1628,GB-1-204272,Adaptation or mitigation as a principle or significant objective
1636,GB-1-114010,Adaptation or mitigation as a principle or significant objective
1679,GB-1-114320,Adaptation or mitigation as a principle or significant objective
1684,GB-1-205222,Adaptation or mitigation as a principle or significant objective
1700,GB-1-201307,Adaptation or mitigation as a principle or significant objective
1708,GB-1-200754,Adaptation or mitigation as a principle or significant objective
1750,GB-1-201214,Adaptation or mitigation as a principle or significant objective
1789,GB-1-200112,Adaptation or mitigation as a principle or significant objective
1797,GB-1-202698,Adaptation or mitigation as a principle or significant objective
1837,GB-1-204024,Adaptation or mitigation as a principle or significant objective
1910,GB-1-204803,Adaptation or mitigation as a principle or significant objective
1914,GB-GOV-1-300635,Adaptation or mitigation as a principle or significant objective
1952,GB-GOV-1-301209,Adaptation or mitigation as a principle or significant objective
1977,GB-1-200556,Adaptation or mitigation as a principle or significant objective
1980,GB-GOV-1-300161,Adaptation or mitigation as a principle or significant objective
1983,GB-1-112080,Adaptation or mitigation as a principle or significant objective
2004,GB-1-203493,Adaptation or mitigation as a principle or significant objective
2089,GB-1-200974,Adaptation or mitigation as a principle or significant objective
2104,GB-1-204794,Adaptation or mitigation as a principle or significant objective
2105,GB-1-203159,Adaptation or mitigation as a principle or significant objective
2176,GB-1-111635,Adaptation or mitigation as a principle or significant objective
2180,GB-1-114028,Adaptation or mitigation as a principle or significant objective
2201,GB-1-104178,Adaptation or mitigation as a principle or significant objective
2237,GB-1-201887,Adaptation or mitigation as a principle or significant objective
2283,GB-GOV-1-300945,Adaptation or mitigation as a principle or significant objective
2285,GB-1-200365,Adaptation or mitigation as a principle or significant objective
2364,GB-1-204624,Adaptation or mitigation as a principle or significant objective
2497,GB-1-202904,Adaptation or mitigation as a principle or significant objective
2498,GB-1-202108,Adaptation or mitigation as a principle or significant objective
2536,GB-GOV-3-PSA-NPK-200032,Adaptation or mitigation as a principle or significant objective
2580,GB-1-204059,Adaptation or mitigation as a principle or significant objective
2626,GB-1-113313,Adaptation or mitigation as a principle or significant objective
2631,GB-1-202976,Adaptation or mitigation as a principle or significant objective
2710,GB-1-202871,Adaptation or mitigation as a principle or significant objective
2712,GB-1-107753,Adaptation or mitigation as a principle or significant objective
2714,GB-1-201415,Adaptation or mitigation as a principle or significant objective
2758,GB-1-114064,Adaptation or mitigation as a principle or significant objective
2769,GB-1-204773,Adaptation or mitigation as a principle or significant objective
2817,GB-1-202149,Adaptation or mitigation as a principle or significant objective
2820,GB-1-202867,Adaptation or mitigation as a principle or significant objective
2821,GB-1-201918,Adaptation or mitigation as a principle or significant objective
2828,GB-1-200789,Adaptation or mitigation as a principle or significant objective
2899,GB-1-201028,Adaptation or mitigation as a principle or significant objective
2914,GB-GOV-1-300751,Adaptation or mitigation as a principle or significant objective
2955,GB-1-203624,Adaptation or mitigation as a principle or significant objective
2961,GB-1-201633,Adaptation or mitigation as a principle or significant objective
2963,GB-1-204258,Adaptation or mitigation as a principle or significant objective
3010,GB-1-205090,Adaptation or mitigation as a principle or significant objective
3104,GB-1-204468,Adaptation or mitigation as a principle or significant objective
3109,GB-1-200494,Adaptation or mitigation as a principle or significant objective
3169,GB-1-200376,Adaptation or mitigation as a principle or significant objective
3197,GB-GOV-3-PEA-TJD-001,Adaptation or mitigation as a principle or significant objective
3275,GB-1-202318,Adaptation or mitigation as a principle or significant objective
3286,GB-GOV-3-PPY-IND-1512,Adaptation or mitigation as a principle or significant objective
3311,GB-1-203842,Adaptation or mitigation as a principle or significant objective
3331,GB-1-203473,Adaptation or mitigation as a principle or significant objective
3363,GB-1-111641,Adaptation or mitigation as a principle or significant objective
3371,GB-1-200922,Adaptation or mitigation as a principle or significant objective
3385,GB-1-114015,Adaptation or mitigation as a principle or significant objective
3425,GB-1-204764,Adaptation or mitigation as a principle or significant objective
3429,GB-1-200501,Adaptation or mitigation as a principle or significant objective
3432,GB-1-202328,Adaptation or mitigation as a principle or significant objective
3452,GB-1-203633,Adaptation or mitigation as a principle or significant objective
3460,GB-1-105322,Adaptation or mitigation as a principle or significant objective
3465,GB-GOV-1-301104,Adaptation or mitigation as a principle or significant objective
3507,GB-1-200803,Adaptation or mitigation as a principle or significant objective
3513,GB-1-203890,Adaptation or mitigation as a principle or significant objective
3542,GB-1-205061,Adaptation or mitigation as a principle or significant objective
3557,GB-1-202175,Adaptation or mitigation as a principle or significant objective
3564,GB-1-204477,Adaptation or mitigation as a principle or significant objective
3565,GB-1-112071,Adaptation or mitigation as a principle or significant objective
3626,GB-GOV-1-300524,Adaptation or mitigation as a principle or significant objective
3653,GB-GOV-1-300067,Adaptation or mitigation as a principle or significant objective
3670,GB-GOV-1-301440,Adaptation or mitigation as a principle or significant objective
3673,GB-1-203264,Adaptation or mitigation as a principle or significant objective
3745,GB-1-204654,Adaptation or mitigation as a principle or significant objective
3857,GB-GOV-1-300274,Adaptation or mitigation as a principle or significant objective
4000,GB-1-109292,Adaptation or mitigation as a principle or significant objective
4029,GB-1-203134,Adaptation or mitigation as a principle or significant objective
4040,GB-GOV-1-300728,Adaptation or mitigation as a principle or significant objective
4062,GB-1-203157,Adaptation or mitigation as a principle or significant objective
4130,GB-1-114047,Adaptation or mitigation as a principle or significant objective
4134,GB-1-201209,Adaptation or mitigation as a principle or significant objective
4182,GB-1-203164,Adaptation or mitigation as a principle or significant objective
4228,GB-1-201634,Adaptation or mitigation as a principle or significant objective
4239,GB-1-104836,Adaptation or mitigation as a principle or significant objective
4294,GB-1-109001,Adaptation or mitigation as a principle or significant objective
4309,GB-1-204290,Adaptation or mitigation as a principle or significant objective
4331,GB-1-200777,Adaptation or mitigation as a principle or significant objective
4373,GB-1-202801,Adaptation or mitigation as a principle or significant objective
4390,GB-1-204623,Adaptation or mitigation as a principle or significant objective
4399,GB-1-200402,Adaptation or mitigation as a principle or significant objective
4410,GB-GOV-1-300230,Adaptation or mitigation as a principle or significant objective
4435,GB-1-201378,Adaptation or mitigation as a principle or significant objective
4485,GB-GOV-3-PPY-BRA-1522,Adaptation or mitigation as a principle or significant objective
4492,GB-1-203109,Adaptation or mitigation as a principle or significant objective
4530,GB-1-204940,Adaptation or mitigation as a principle or significant objective
4535,GB-1-113409,Adaptation or mitigation as a principle or significant objective
4540,GB-GOV-1-301253,Adaptation or mitigation as a principle or significant objective
4583,GB-GOV-1-300379,Adaptation or mitigation as a principle or significant objective
4641,GB-GOV-1-300426,Adaptation or mitigation as a principle or significant objective
4657,GB-1-201960,Adaptation or mitigation as a principle or significant objective
4688,GB-1-204369,Adaptation or mitigation as a principle or significant objective
4712,GB-1-201158,Adaptation or mitigation as a principle or significant objective
4749,GB-1-201827,Adaptation or mitigation as a principle or significant objective
4774,GB-1-205273,Adaptation or mitigation as a principle or significant objective
4834,GB-1-108528,Adaptation or mitigation as a principle or significant objective
4849,GB-GOV-3-PF-CHP-924002,Adaptation or mitigation as a principle or significant objective
4873,GB-1-202022,Adaptation or mitigation as a principle or significant objective
4893,GB-1-202762,Adaptation or mitigation as a principle or significant objective
4929,GB-1-204044,Adaptation or mitigation as a principle or significant objective
4964,GB-1-200975,Adaptation or mitigation as a principle or significant objective
5008,GB-GOV-1-301142,Adaptation or mitigation as a principle or significant objective
5009,GB-GOV-1-300812,Adaptation or mitigation as a principle or significant objective
5019,GB-1-205131,Adaptation or mitigation as a principle or significant objective
5022,GB-1-201196,Adaptation or mitigation as a principle or significant objective
5041,GB-1-204949,Adaptation or mitigation as a principle or significant objective
5048,GB-GOV-3-PF-CHP-924003,Adaptation or mitigation as a principle or significant objective
5071,GB-1-105373,Adaptation or mitigation as a principle or significant objective
5099,GB-1-203516,Adaptation or mitigation as a principle or significant objective
5130,GB-1-203012,Adaptation or mitigation as a principle or significant objective
5240,GB-1-107614,Adaptation or mitigation as a principle or significant objective
5334,GB-GOV-1-301516,Adaptation or mitigation as a principle or significant objective
5349,GB-1-202619,Adaptation or mitigation as a principle or significant objective
5388,GB-1-114394,Adaptation or mitigation as a principle or significant objective
5414,GB-1-203636,Adaptation or mitigation as a principle or significant objective
5466,GB-1-200960,Adaptation or mitigation as a principle or significant objective
5495,GB-1-114163,Adaptation or mitigation as a principle or significant objective
5499,GB-GOV-3-PF-CHP-924007,Adaptation or mitigation as a principle or significant objective
5550,GB-GOV-3-PPY-CHN-1535,Adaptation or mitigation as a principle or significant objective
5563,GB-GOV-1-300695,Adaptation or mitigation as a principle or significant objective
5578,GB-GOV-1-301439,Adaptation or mitigation as a principle or significant objective
5580,GB-1-203398,Adaptation or mitigation as a principle or significant objective
5590,GB-1-202944,Adaptation or mitigation as a principle or significant objective
5613,GB-1-202817,Adaptation or mitigation as a principle or significant objective
5640,GB-1-113889,Adaptation or mitigation as a principle or significant objective
5642,GB-1-202520,Adaptation or mitigation as a principle or significant objective
5754,GB-1-201578,Adaptation or mitigation as a principle or significant objective
5802,GB-1-202312,Adaptation or mitigation as a principle or significant objective
5804,GB-1-204590,Adaptation or mitigation as a principle or significant objective
5852,GB-1-114123,Adaptation or mitigation as a principle or significant objective
5881,GB-1-102580,Adaptation or mitigation as a principle or significant objective
5885,GB-1-201026,Adaptation or mitigation as a principle or significant objective
5886,GB-1-203574,Adaptation or mitigation as a principle or significant objective
5892,GB-1-106101,Adaptation or mitigation as a principle or significant objective
6064,GB-1-111631,Adaptation or mitigation as a principle or significant objective
6171,GB-1-203185,Adaptation or mitigation as a principle or significant objective
6177,GB-1-201903,Adaptation or mitigation as a principle or significant objective
6261,GB-1-204603,Adaptation or mitigation as a principle or significant objective
6289,GB-1-107935,Adaptation or mitigation as a principle or significant objective
6321,GB-1-107652,Adaptation or mitigation as a principle or significant objective
6331,GB-GOV-1-300424,Adaptation or mitigation as a principle or significant objective
6338,GB-GOV-1-300862,Adaptation or mitigation as a principle or significant objective
6345,GB-1-201240,Adaptation or mitigation as a principle or significant objective
6351,GB-1-204250,Adaptation or mitigation as a principle or significant objective
6383,GB-1-202075,Adaptation or mitigation as a principle or significant objective
6392,GB-GOV-1-300126,Adaptation or mitigation as a principle or significant objective
6419,GB-GOV-1-300683,Adaptation or mitigation as a principle or significant objective
6432,GB-1-204439,Adaptation or mitigation as a principle or significant objective
6459,GB-1-203240,Adaptation or mitigation as a principle or significant objective
6547,GB-1-203544,Adaptation or mitigation as a principle or significant objective
6585,GB-1-202841,Adaptation or mitigation as a principle or significant objective
6588,GB-GOV-1-300166,Adaptation or mitigation as a principle or significant objective
6618,GB-1-202483,Adaptation or mitigation as a principle or significant objective
6642,GB-1-112075,Adaptation or mitigation as a principle or significant objective
6680,GB-1-203744,Adaptation or mitigation as a principle or significant objective
6708,GB-GOV-1-300554,Adaptation or mitigation as a principle or significant objective
6734,GB-1-200409,Adaptation or mitigation as a principle or significant objective
6755,GB-1-204637,Adaptation or mitigation as a principle or significant objective
6800,GB-1-202544,Adaptation or mitigation as a principle or significant objective
6805,GB-1-114159,Adaptation or mitigation as a principle or significant objective
6806,GB-1-201692,Adaptation or mitigation as a principle or significant objective
6864,GB-1-113535,Adaptation or mitigation as a principle or significant objective
6917,GB-1-113987,Adaptation or mitigation as a principle or significant objective
6998,GB-1-204656,Adaptation or mitigation as a principle or significant objective
7036,GB-GOV-1-300692,Adaptation or mitigation as a principle or significant objective
7055,GB-1-203644,Adaptation or mitigation as a principle or significant objective
7057,GB-1-204248,Adaptation or mitigation as a principle or significant objective
7070,GB-1-202376,Adaptation or mitigation as a principle or significant objective
7080,GB-1-200986,Adaptation or mitigation as a principle or significant objective
7083,GB-1-204930,Adaptation or mitigation as a principle or significant objective
7150,GB-1-202956,Adaptation or mitigation as a principle or significant objective
7163,GB-GOV-1-300991,Adaptation or mitigation as a principle or significant objective
7194,GB-1-200968,Adaptation or mitigation as a principle or significant objective
7205,GB-GOV-1-300003,Adaptation or mitigation as a principle or significant objective
7228,GB-1-201866,Adaptation or mitigation as a principle or significant objective
7258,GB-1-202282,Adaptation or mitigation as a principle or significant objective
7275,GB-1-108748,Adaptation or mitigation as a principle or significant objective
7283,GB-1-200456,Adaptation or mitigation as a principle or significant objective
7330,GB-1-103262,Adaptation or mitigation as a principle or significant objective
7355,GB-1-205238,Adaptation or mitigation as a principle or significant objective
7358,GB-1-200774,Adaptation or mitigation as a principle or significant objective
7366,GB-GOV-1-300667,Adaptation or mitigation as a principle or significant objective
7385,GB-GOV-3-PF-CHP-924006,Adaptation or mitigation as a principle or significant objective
7455,GB-1-201808,Adaptation or mitigation as a principle or significant objective
7462,GB-1-205188,Adaptation or mitigation as a principle or significant objective
7468,GB-1-202125,Adaptation or mitigation as a principle or significant objective
7629,GB-1-200822,Adaptation or mitigation as a principle or significant objective
7638,GB-1-204012,Adaptation or mitigation as a principle or significant objective
7678,GB-1-203764,Adaptation or mitigation as a principle or significant objective
7726,GB-1-205041,Adaptation or mitigation as a principle or significant objective
7727,GB-1-203307,Adaptation or mitigation as a principle or significant objective
7741,GB-1-205118,Adaptation or mitigation as a principle or significant objective
7789,GB-1-203809,Adaptation or mitigation as a principle or significant objective
7799,GB-1-113786,Adaptation or mitigation as a principle or significant objective
7880,GB-1-202657,Adaptation or mitigation as a principle or significant objective
7892,GB-1-201492,Adaptation or mitigation as a principle or significant objective
7927,GB-GOV-1-300575,Adaptation or mitigation as a principle or significant objective
7961,GB-1-205115,Adaptation or mitigation as a principle or significant objective
7979,GB-1-204640,Adaptation or mitigation as a principle or significant objective
8029,GB-1-201544,Adaptation or mitigation as a principle or significant objective
8133,GB-1-204988,Adaptation or mitigation as a principle or significant objective
8160,GB-1-202541,Adaptation or mitigation as a principle or significant objective
8163,GB-1-205142,Adaptation or mitigation as a principle or significant objective
8197,GB-1-203506,Adaptation or mitigation as a principle or significant objective
8215,GB-1-109025,Adaptation or mitigation as a principle or significant objective
8287,GB-1-201005,Adaptation or mitigation as a principle or significant objective
8337,GB-GOV-1-301526,Adaptation or mitigation as a principle or significant objective
8340,GB-1-200606,Adaptation or mitigation as a principle or significant objective
8362,GB-1-201165,Adaptation or mitigation as a principle or significant objective
8395,GB-1-203595,Adaptation or mitigation as a principle or significant objective
8414,GB-1-203281,Adaptation or mitigation as a principle or significant objective
8533,GB-1-202216,Adaptation or mitigation as a principle or significant objective
8555,GB-1-203708,Adaptation or mitigation as a principle or significant objective
8625,GB-1-113871,Adaptation or mitigation as a principle or significant objective
8642,GB-1-201774,Adaptation or mitigation as a principle or significant objective
8665,GB-GOV-1-300368,Adaptation or mitigation as a principle or significant objective
8720,GB-1-202908,Adaptation or mitigation as a principle or significant objective
8750,GB-GOV-1-300755,Adaptation or mitigation as a principle or significant objective
8793,GB-1-203707,Adaptation or mitigation as a principle or significant objective
8810,GB-GOV-1-300814,Adaptation or mitigation as a principle or significant objective
8812,GB-1-200515,Adaptation or mitigation as a principle or significant objective
8894,GB-1-201922,Adaptation or mitigation as a principle or significant objective
8963,GB-1-202814,Adaptation or mitigation as a principle or significant objective
8984,GB-1-203153,Adaptation or mitigation as a principle or significant objective
9003,GB-1-203705,Adaptation or mitigation as a principle or significant objective
9015,GB-1-204851,Adaptation or mitigation as a principle or significant objective
9092,GB-GOV-1-300886,Adaptation or mitigation as a principle or significant objective
9095,GB-1-109293,Adaptation or mitigation as a principle or significant objective
9099,GB-1-202536,Adaptation or mitigation as a principle or significant objective
9139,GB-1-203161,Adaptation or mitigation as a principle or significant objective
9154,GB-1-200368,Adaptation or mitigation as a principle or significant objective
9166,GB-1-113591,Adaptation or mitigation as a principle or significant objective
9191,GB-GOV-1-300531,Adaptation or mitigation as a principle or significant objective
9233,GB-GOV-1-300113,Adaptation or mitigation as a principle or significant objective
9234,GB-1-201980,Adaptation or mitigation as a principle or significant objective
9251,GB-GOV-1-301443,Adaptation or mitigation as a principle or significant objective
9253,GB-1-204869,Adaptation or mitigation as a principle or significant objective
9300,GB-1-201251,Adaptation or mitigation as a principle or significant objective
9363,GB-1-202660,Adaptation or mitigation as a principle or significant objective
9388,GB-1-109560,Adaptation or mitigation as a principle or significant objective
9432,GB-GOV-3-PPY-BRA-1520,Adaptation or mitigation as a principle or significant objective
9492,GB-1-202495,Adaptation or mitigation as a principle or significant objective
9515,GB-1-204332,Adaptation or mitigation as a principle or significant objective
9542,GB-1-201863,Adaptation or mitigation as a principle or significant objective
9585,GB-1-201516,Adaptation or mitigation as a principle or significant objective
9605,GB-GOV-1-301268,Adaptation or mitigation as a principle or significant objective
9656,GB-1-204837,Adaptation or mitigation as a principle or significant objective
9680,GB-1-113956,Adaptation or mitigation as a principle or significant objective
9786,GB-GOV-1-300944,Adaptation or mitigation as a principle or significant objective
9797,GB-GOV-1-301442,Adaptation or mitigation as a principle or significant objective
9838,GB-1-204702,Adaptation or mitigation as a principle or significant objective
9924,GB-1-200874,Adaptation or mitigation as a principle or significant objective
9925,GB-1-204878,Adaptation or mitigation as a principle or significant objective
9940,GB-1-203766,Adaptation or mitigation as a principle or significant objective
9943,GB-1-108530,Adaptation or mitigation as a principle or significant objective
9970,GB-1-112161,Adaptation or mitigation as a principle or significant objective
9999,GB-1-204788,Adaptation or mitigation as a principle or significant objective
10082,GB-1-200200,Adaptation or mitigation as a principle or significant objective
10085,GB-1-110156,Adaptation or mitigation as a principle or significant objective
10088,GB-1-202040,Adaptation or mitigation as a principle or significant objective
10102,GB-GOV-3-PPY-CHN-1566,Adaptation or mitigation as a principle or significant objective
10145,GB-1-103451,Adaptation or mitigation as a principle or significant objective
10177,GB-1-200762,Adaptation or mitigation as a principle or significant objective
10200,GB-1-107592,Adaptation or mitigation as a principle or significant objective
10247,GB-1-201880,Adaptation or mitigation as a principle or significant objective
10346,GB-1-114340,Adaptation or mitigation as a principle or significant objective
10418,GB-1-203911,Adaptation or mitigation as a principle or significant objective
10456,GB-1-204338,Adaptation or mitigation as a principle or significant objective
10482,GB-1-203864,Adaptation or mitigation as a principle or significant objective
10516,GB-GOV-1-300705,Adaptation or mitigation as a principle or significant objective
10520,GB-1-200187,Adaptation or mitigation as a principle or significant objective
10556,GB-1-205252,Adaptation or mitigation as a principle or significant objective
10582,GB-1-204364,Adaptation or mitigation as a principle or significant objective
10597,GB-GOV-3-PAM-VEC-000131,Adaptation or mitigation as a principle or significant objective
10600,GB-1-114313,Adaptation or mitigation as a principle or significant objective
10625,GB-1-202525,Adaptation or mitigation as a principle or significant objective
10651,GB-1-201224,Adaptation or mitigation as a principle or significant objective
10664,GB-1-204842,Adaptation or mitigation as a principle or significant objective
10678,GB-GOV-3-PPF-AFR-160007,Adaptation or mitigation as a principle or significant objective
10686,GB-GOV-1-300057,Adaptation or mitigation as a principle or significant objective
10733,GB-1-201392,Adaptation or mitigation as a principle or significant objective
10774,GB-1-203152,Adaptation or mitigation as a principle or significant objective
10837,GB-1-205052,Adaptation or mitigation as a principle or significant objective
10848,GB-1-204563,Adaptation or mitigation as a principle or significant objective
10888,GB-1-201123,Adaptation or mitigation as a principle or significant objective
10913,GB-1-202227,Adaptation or mitigation as a principle or significant objective
10931,GB-1-204456,Adaptation or mitigation as a principle or significant objective
10954,GB-1-200383,Adaptation or mitigation as a principle or significant objective
10984,GB-GOV-1-300599,Adaptation or mitigation as a principle or significant objective
11092,GB-1-204249,Adaptation or mitigation as a principle or significant objective
11103,GB-GOV-1-300419,Adaptation or mitigation as a principle or significant objective
11145,GB-1-103022,Adaptation or mitigation as a principle or significant objective
11147,GB-GOV-1-300298,Adaptation or mitigation as a principle or significant objective
11216,GB-1-203280,Adaptation or mitigation as a principle or significant objective
11257,GB-1-203484,Adaptation or mitigation as a principle or significant objective
11283,GB-1-204045,Adaptation or mitigation as a principle or significant objective
11286,GB-GOV-3-PPF-BRB-000009,Adaptation or mitigation as a principle or significant objective
11299,GB-1-201399,Adaptation or mitigation as a principle or significant objective
11324,GB-1-202890,Adaptation or mitigation as a principle or significant objective
11334,GB-1-109243,Adaptation or mitigation as a principle or significant objective
11364,GB-1-200672,Adaptation or mitigation as a principle or significant objective
11438,GB-1-202853,Adaptation or mitigation as a principle or significant objective
11439,GB-GOV-1-301517,Adaptation or mitigation as a principle or significant objective
11440,GB-1-201989,Adaptation or mitigation as a principle or significant objective
11442,GB-1-200773,Adaptation or mitigation as a principle or significant objective
11443,GB-1-203871,Adaptation or mitigation as a principle or significant objective
11444,GB-1-205123,Adaptation or mitigation as a principle or significant objective
11449,GB-1-201405,Adaptation or mitigation as a principle or significant objective
11463,GB-1-200990,Adaptation or mitigation as a principle or significant objective
11502,GB-GOV-1-301000,Adaptation or mitigation as a principle or significant objective
11536,GB-1-114226,Adaptation or mitigation as a principle or significant objective
11573,GB-1-200284,Adaptation or mitigation as a principle or significant objective
11579,GB-GOV-3-PAM-HAP-000013,Adaptation or mitigation as a principle or significant objective
11627,GB-1-204948,Adaptation or mitigation as a principle or significant objective
11636,GB-1-203488,Adaptation or mitigation as a principle or significant objective
11684,GB-1-203491,Adaptation or mitigation as a principle or significant objective
11723,GB-1-112589,Adaptation or mitigation as a principle or significant objective
11782,GB-1-202881,Adaptation or mitigation as a principle or significant objective
11856,GB-1-203444,Adaptation or mitigation as a principle or significant objective
11869,GB-1-107716,Adaptation or mitigation as a principle or significant objective
11949,GB-1-200873,Adaptation or mitigation as a principle or significant objective
11987,GB-1-204212,Adaptation or mitigation as a principle or significant objective
12021,GB-1-102089,Adaptation or mitigation as a principle or significant objective
12038,GB-1-203991,Adaptation or mitigation as a principle or significant objective
12052,GB-1-201894,Adaptation or mitigation as a principle or significant objective
12075,GB-1-200658,Adaptation or mitigation as a principle or significant objective
12084,GB-1-203113,Adaptation or mitigation as a principle or significant objective
12105,GB-1-114035,Adaptation or mitigation as a principle or significant objective
12110,GB-1-201239,Adaptation or mitigation as a principle or significant objective
12160,GB-GOV-1-301106,Adaptation or mitigation as a principle or significant objective
12176,GB-1-200918,Adaptation or mitigation as a principle or significant objective
12213,GB-GOV-1-300686,Adaptation or mitigation as a principle or significant objective
12244,GB-1-204916,Adaptation or mitigation as a principle or significant objective
12249,GB-1-114381,Adaptation or mitigation as a principle or significant objective
12274,GB-1-201059,Adaptation or mitigation as a principle or significant objective
12300,GB-1-204888,Adaptation or mitigation as a principle or significant objective
12430,GB-1-114312,Adaptation or mitigation as a principle or significant objective
12516,GB-1-114175,Adaptation or mitigation as a principle or significant objective
12521,GB-1-203852,Adaptation or mitigation as a principle or significant objective
12652,GB-1-203599,Adaptation or mitigation as a principle or significant objective
12664,GB-1-200133,Adaptation or mitigation as a principle or significant objective
12670,GB-GOV-1-300921,Adaptation or mitigation as a principle or significant objective
12676,GB-1-203036,Adaptation or mitigation as a principle or significant objective
12725,GB-GOV-1-300351,Adaptation or mitigation as a principle or significant objective
12726,GB-1-202775,Adaptation or mitigation as a principle or significant objective
12733,GB-1-204498,Adaptation or mitigation as a principle or significant objective
12747,GB-GOV-3-PIN-BPB-MARSEC-151610,Adaptation or mitigation as a principle or significant objective
12749,GB-GOV-1-300857,Adaptation or mitigation as a principle or significant objective
12822,GB-1-203272,Adaptation or mitigation as a principle or significant objective
12861,GB-1-202869,Adaptation or mitigation as a principle or significant objective
12877,GB-GOV-1-300645,Adaptation or mitigation as a principle or significant objective
12915,GB-1-107938,Adaptation or mitigation as a principle or significant objective
12944,GB-GOV-1-300467,Adaptation or mitigation as a principle or significant objective
13023,GB-1-203924,Adaptation or mitigation as a principle or significant objective
