id,iati_identifier,climate_label
1802,44000-P171762,No adaptation or mitigation as a principle or significant objective
1803,44000-P174495,Adaptation or mitigation as a principle or significant objective
1804,44000-P174191,Adaptation or mitigation as a principle or significant objective
1805,44000-P118445,No adaptation or mitigation as a principle or significant objective
1806,44000-P178418,Adaptation or mitigation as a principle or significant objective
1807,44000-P096586,Adaptation or mitigation as a principle or significant objective
1808,44000-P081771,No adaptation or mitigation as a principle or significant objective
1809,44000-P171114,Adaptation or mitigation as a principle or significant objective
1810,44000-P178878,No adaptation or mitigation as a principle or significant objective
1811,44000-P161787,No adaptation or mitigation as a principle or significant objective
1812,44000-P170343,No adaptation or mitigation as a principle or significant objective
1813,44000-P120014,No adaptation or mitigation as a principle or significant objective
1814,44000-P155191,No adaptation or mitigation as a principle or significant objective
1815,44000-P148071,No adaptation or mitigation as a principle or significant objective
1816,44000-P082429,No adaptation or mitigation as a principle or significant objective
1817,44000-P174197,Adaptation or mitigation as a principle or significant objective
1818,44000-P113220,No adaptation or mitigation as a principle or significant objective
1819,44000-P167401,Adaptation or mitigation as a principle or significant objective
1820,44000-P150327,No adaptation or mitigation as a principle or significant objective
1821,44000-P079165,No adaptation or mitigation as a principle or significant objective
1822,44000-P149493,No adaptation or mitigation as a principle or significant objective
1823,44000-P114847,No adaptation or mitigation as a principle or significant objective
1824,44000-P143940,Adaptation or mitigation as a principle or significant objective
1825,44000-P145502,No adaptation or mitigation as a principle or significant objective
1826,44000-P173820,No adaptation or mitigation as a principle or significant objective
1827,44000-P086669,No adaptation or mitigation as a principle or significant objective
1828,44000-P159010,No adaptation or mitigation as a principle or significant objective
1829,44000-P175592,No adaptation or mitigation as a principle or significant objective
1830,44000-P181068,No adaptation or mitigation as a principle or significant objective
1831,44000-P162402,No adaptation or mitigation as a principle or significant objective
1832,44000-P151712,No adaptation or mitigation as a principle or significant objective
1833,44000-P125996,Adaptation or mitigation as a principle or significant objective
1834,44000-P099211,No adaptation or mitigation as a principle or significant objective
1835,44000-P153497,No adaptation or mitigation as a principle or significant objective
1836,44000-P133798,No adaptation or mitigation as a principle or significant objective
1837,44000-P083131,No adaptation or mitigation as a principle or significant objective
1838,44000-P114042,No adaptation or mitigation as a principle or significant objective
1839,44000-P163881,No adaptation or mitigation as a principle or significant objective
1840,44000-P122321,Adaptation or mitigation as a principle or significant objective
1841,44000-P164262,No adaptation or mitigation as a principle or significant objective
1842,44000-P157206,No adaptation or mitigation as a principle or significant objective
1843,44000-P111577,No adaptation or mitigation as a principle or significant objective
1844,44000-P108023,Adaptation or mitigation as a principle or significant objective
1845,44000-P129539,No adaptation or mitigation as a principle or significant objective
1846,44000-P095250,No adaptation or mitigation as a principle or significant objective
1847,44000-P180849,No adaptation or mitigation as a principle or significant objective
1848,44000-P086518,No adaptation or mitigation as a principle or significant objective
1849,44000-P149005,No adaptation or mitigation as a principle or significant objective
1850,44000-P074020,No adaptation or mitigation as a principle or significant objective
1851,44000-P088671,No adaptation or mitigation as a principle or significant objective
1852,44000-P122793,No adaptation or mitigation as a principle or significant objective
1853,44000-P121391,No adaptation or mitigation as a principle or significant objective
1854,44000-P090867,No adaptation or mitigation as a principle or significant objective
1855,44000-P174812,Adaptation or mitigation as a principle or significant objective
1856,44000-P074027,No adaptation or mitigation as a principle or significant objective
1857,44000-P112359,No adaptation or mitigation as a principle or significant objective
1858,44000-P133531,Adaptation or mitigation as a principle or significant objective
1859,44000-P172689,Adaptation or mitigation as a principle or significant objective
1860,44000-P094084,No adaptation or mitigation as a principle or significant objective
1861,44000-P176006,No adaptation or mitigation as a principle or significant objective
1862,44000-P179550,No adaptation or mitigation as a principle or significant objective
1863,44000-P132617,No adaptation or mitigation as a principle or significant objective
1864,44000-P104995,No adaptation or mitigation as a principle or significant objective
1865,44000-P145778,No adaptation or mitigation as a principle or significant objective
1866,44000-P120265,No adaptation or mitigation as a principle or significant objective
1867,44000-P075523,No adaptation or mitigation as a principle or significant objective
1868,44000-P123679,No adaptation or mitigation as a principle or significant objective
1869,44000-P118806,No adaptation or mitigation as a principle or significant objective
1870,44000-P147979,No adaptation or mitigation as a principle or significant objective
1871,44000-P088663,No adaptation or mitigation as a principle or significant objective
1872,44000-P170035,Adaptation or mitigation as a principle or significant objective
1873,44000-P169425,Adaptation or mitigation as a principle or significant objective
1874,44000-P123044,No adaptation or mitigation as a principle or significant objective
1875,44000-P158798,Adaptation or mitigation as a principle or significant objective
1876,44000-P108080,No adaptation or mitigation as a principle or significant objective
1877,44000-P088876,No adaptation or mitigation as a principle or significant objective
1878,44000-P093132,No adaptation or mitigation as a principle or significant objective
1879,44000-P173809,No adaptation or mitigation as a principle or significant objective
1880,44000-P133687,No adaptation or mitigation as a principle or significant objective
1881,44000-P072030,No adaptation or mitigation as a principle or significant objective
1882,44000-P173807,No adaptation or mitigation as a principle or significant objective
1883,44000-P125288,No adaptation or mitigation as a principle or significant objective
1884,44000-P105092,No adaptation or mitigation as a principle or significant objective
1885,44000-P174014,No adaptation or mitigation as a principle or significant objective
1886,44000-P173788,No adaptation or mitigation as a principle or significant objective
1887,44000-P114963,No adaptation or mitigation as a principle or significant objective
1888,44000-P164845,No adaptation or mitigation as a principle or significant objective
1889,44000-P152698,Adaptation or mitigation as a principle or significant objective
1890,44000-P171266,Adaptation or mitigation as a principle or significant objective
1891,44000-P176680,Adaptation or mitigation as a principle or significant objective
1892,44000-P172774,No adaptation or mitigation as a principle or significant objective
1893,44000-P155642,Adaptation or mitigation as a principle or significant objective
1894,44000-P073458,No adaptation or mitigation as a principle or significant objective
1895,44000-P063913,No adaptation or mitigation as a principle or significant objective
1896,44000-P077175,No adaptation or mitigation as a principle or significant objective
1897,44000-P095982,No adaptation or mitigation as a principle or significant objective
1898,44000-P173765,No adaptation or mitigation as a principle or significant objective
1899,44000-P124905,Adaptation or mitigation as a principle or significant objective
1900,44000-P095460,No adaptation or mitigation as a principle or significant objective
1901,44000-P109986,No adaptation or mitigation as a principle or significant objective
1902,44000-P169921,No adaptation or mitigation as a principle or significant objective
1903,44000-P095949,No adaptation or mitigation as a principle or significant objective
1904,44000-P146653,No adaptation or mitigation as a principle or significant objective
1905,44000-P166923,No adaptation or mitigation as a principle or significant objective
1906,44000-P157036,No adaptation or mitigation as a principle or significant objective
1907,44000-P163560,No adaptation or mitigation as a principle or significant objective
1908,44000-P107137,Adaptation or mitigation as a principle or significant objective
1909,44000-P175131,No adaptation or mitigation as a principle or significant objective
1910,44000-P151169,No adaptation or mitigation as a principle or significant objective
1911,44000-P177044,Adaptation or mitigation as a principle or significant objective
1912,44000-P165147,No adaptation or mitigation as a principle or significant objective
1913,44000-P175977,Adaptation or mitigation as a principle or significant objective
1914,44000-P146319,No adaptation or mitigation as a principle or significant objective
1915,44000-P075994,No adaptation or mitigation as a principle or significant objective
1916,44000-P165782,Adaptation or mitigation as a principle or significant objective
1917,44000-P110462,No adaptation or mitigation as a principle or significant objective
1918,44000-P052608,No adaptation or mitigation as a principle or significant objective
1919,44000-P171141,Adaptation or mitigation as a principle or significant objective
1920,44000-P133226,No adaptation or mitigation as a principle or significant objective
1921,44000-P105101,No adaptation or mitigation as a principle or significant objective
1922,44000-P110051,No adaptation or mitigation as a principle or significant objective
1923,44000-P150751,Adaptation or mitigation as a principle or significant objective
1924,44000-P144892,No adaptation or mitigation as a principle or significant objective
1925,44000-P114138,No adaptation or mitigation as a principle or significant objective
1926,44000-P106445,No adaptation or mitigation as a principle or significant objective
1927,44000-P147499,No adaptation or mitigation as a principle or significant objective
1928,44000-P176631,No adaptation or mitigation as a principle or significant objective
1929,44000-P090991,No adaptation or mitigation as a principle or significant objective
1930,44000-P173698,No adaptation or mitigation as a principle or significant objective
1931,44000-P176905,Adaptation or mitigation as a principle or significant objective
1932,44000-P129652,No adaptation or mitigation as a principle or significant objective
1933,44000-P176445,No adaptation or mitigation as a principle or significant objective
1934,44000-P078389,No adaptation or mitigation as a principle or significant objective
1935,44000-P148523,No adaptation or mitigation as a principle or significant objective
1936,44000-P173711,Adaptation or mitigation as a principle or significant objective
1937,44000-P166538,Adaptation or mitigation as a principle or significant objective
1938,44000-P098459,No adaptation or mitigation as a principle or significant objective
1939,44000-P119815,No adaptation or mitigation as a principle or significant objective
1940,44000-P105176,No adaptation or mitigation as a principle or significant objective
1941,44000-P117947,Adaptation or mitigation as a principle or significant objective
1942,44000-P172732,Adaptation or mitigation as a principle or significant objective
1943,44000-P110845,No adaptation or mitigation as a principle or significant objective
1944,44000-P163896,Adaptation or mitigation as a principle or significant objective
1945,44000-P156492,No adaptation or mitigation as a principle or significant objective
1946,44000-P173324,No adaptation or mitigation as a principle or significant objective
1947,44000-P178339,No adaptation or mitigation as a principle or significant objective
1948,44000-P176383,No adaptation or mitigation as a principle or significant objective
1949,44000-P073977,No adaptation or mitigation as a principle or significant objective
1950,44000-P125127,No adaptation or mitigation as a principle or significant objective
1951,44000-P149599,Adaptation or mitigation as a principle or significant objective
1952,44000-P065898,No adaptation or mitigation as a principle or significant objective
1953,44000-P104265,No adaptation or mitigation as a principle or significant objective
1954,44000-P107612,No adaptation or mitigation as a principle or significant objective
1955,44000-P165000,No adaptation or mitigation as a principle or significant objective
1956,44000-P156867,No adaptation or mitigation as a principle or significant objective
1957,44000-P099047,No adaptation or mitigation as a principle or significant objective
1958,44000-P173816,No adaptation or mitigation as a principle or significant objective
1959,44000-P090340,No adaptation or mitigation as a principle or significant objective
1960,44000-P177077,No adaptation or mitigation as a principle or significant objective
1961,44000-P173283,No adaptation or mitigation as a principle or significant objective
1962,44000-P157473,No adaptation or mitigation as a principle or significant objective
1963,44000-P174251,Adaptation or mitigation as a principle or significant objective
1964,44000-P121515,No adaptation or mitigation as a principle or significant objective
1965,44000-P117243,No adaptation or mitigation as a principle or significant objective
1966,44000-P147760,No adaptation or mitigation as a principle or significant objective
1967,44000-P177041,Adaptation or mitigation as a principle or significant objective
1968,44000-P095520,No adaptation or mitigation as a principle or significant objective
1969,44000-P101213,No adaptation or mitigation as a principle or significant objective
1970,44000-P176517,Adaptation or mitigation as a principle or significant objective
1971,44000-P130413,No adaptation or mitigation as a principle or significant objective
1972,44000-P114204,No adaptation or mitigation as a principle or significant objective
1973,44000-P175803,No adaptation or mitigation as a principle or significant objective
1974,44000-P166578,No adaptation or mitigation as a principle or significant objective
1975,44000-P102549,No adaptation or mitigation as a principle or significant objective
1976,44000-P174754,No adaptation or mitigation as a principle or significant objective
1977,44000-P106605,No adaptation or mitigation as a principle or significant objective
1978,44000-P126744,No adaptation or mitigation as a principle or significant objective
1979,44000-P149960,No adaptation or mitigation as a principle or significant objective
1980,44000-P106589,No adaptation or mitigation as a principle or significant objective
1981,44000-P112902,No adaptation or mitigation as a principle or significant objective
1982,44000-P124341,No adaptation or mitigation as a principle or significant objective
1983,44000-P156892,Adaptation or mitigation as a principle or significant objective
1984,44000-P106216,No adaptation or mitigation as a principle or significant objective
1985,44000-P126661,No adaptation or mitigation as a principle or significant objective
1986,44000-P150929,No adaptation or mitigation as a principle or significant objective
1987,44000-P166785,Adaptation or mitigation as a principle or significant objective
1988,44000-P167247,No adaptation or mitigation as a principle or significant objective
1989,44000-P178658,No adaptation or mitigation as a principle or significant objective
1990,44000-P110599,No adaptation or mitigation as a principle or significant objective
1991,44000-P148291,No adaptation or mitigation as a principle or significant objective
1992,44000-P164747,Adaptation or mitigation as a principle or significant objective
1993,44000-P166570,No adaptation or mitigation as a principle or significant objective
1994,44000-P154702,No adaptation or mitigation as a principle or significant objective
1995,44000-P157127,Adaptation or mitigation as a principle or significant objective
1996,44000-P082239,No adaptation or mitigation as a principle or significant objective
1997,44000-P168777,No adaptation or mitigation as a principle or significant objective
1998,44000-P127306,No adaptation or mitigation as a principle or significant objective
1999,44000-P126364,No adaptation or mitigation as a principle or significant objective
2000,44000-P082888,No adaptation or mitigation as a principle or significant objective
2001,44000-P170941,No adaptation or mitigation as a principle or significant objective
2002,44000-P094007,No adaptation or mitigation as a principle or significant objective
2003,44000-P173119,No adaptation or mitigation as a principle or significant objective
2004,44000-P100635,No adaptation or mitigation as a principle or significant objective
2005,44000-P178207,Adaptation or mitigation as a principle or significant objective
2006,44000-P162623,Adaptation or mitigation as a principle or significant objective
2007,44000-P006043,No adaptation or mitigation as a principle or significant objective
2008,44000-P158249,Adaptation or mitigation as a principle or significant objective
2009,44000-P148591,No adaptation or mitigation as a principle or significant objective
2010,44000-P079675,No adaptation or mitigation as a principle or significant objective
2011,44000-P160947,No adaptation or mitigation as a principle or significant objective
2012,44000-P097271,No adaptation or mitigation as a principle or significant objective
2013,44000-P171059,Adaptation or mitigation as a principle or significant objective
2014,44000-P116989,No adaptation or mitigation as a principle or significant objective
2015,44000-P123828,No adaptation or mitigation as a principle or significant objective
2016,44000-P149952,No adaptation or mitigation as a principle or significant objective
2017,44000-P173589,No adaptation or mitigation as a principle or significant objective
2018,44000-P163476,No adaptation or mitigation as a principle or significant objective
2019,44000-P153042,No adaptation or mitigation as a principle or significant objective
2020,44000-P177460,Adaptation or mitigation as a principle or significant objective
2021,44000-P132846,Adaptation or mitigation as a principle or significant objective
2022,44000-P175139,Adaptation or mitigation as a principle or significant objective
2023,44000-P113002,No adaptation or mitigation as a principle or significant objective
2024,44000-P178609,No adaptation or mitigation as a principle or significant objective
2025,44000-P175587,No adaptation or mitigation as a principle or significant objective
2026,44000-P119662,No adaptation or mitigation as a principle or significant objective
2027,44000-P102732,No adaptation or mitigation as a principle or significant objective
2028,44000-P181023,No adaptation or mitigation as a principle or significant objective
2029,44000-P123974,No adaptation or mitigation as a principle or significant objective
2030,44000-P179046,No adaptation or mitigation as a principle or significant objective
2031,44000-P120517,No adaptation or mitigation as a principle or significant objective
2032,44000-P146314,No adaptation or mitigation as a principle or significant objective
2033,44000-P151803,No adaptation or mitigation as a principle or significant objective
2034,44000-P156655,No adaptation or mitigation as a principle or significant objective
2035,44000-P129342,No adaptation or mitigation as a principle or significant objective
2036,44000-P114841,No adaptation or mitigation as a principle or significant objective
2037,44000-P163868,No adaptation or mitigation as a principle or significant objective
2038,44000-P147740,No adaptation or mitigation as a principle or significant objective
2039,44000-P177003,No adaptation or mitigation as a principle or significant objective
2040,44000-P152822,No adaptation or mitigation as a principle or significant objective
2041,44000-P117323,No adaptation or mitigation as a principle or significant objective
2042,44000-P150183,No adaptation or mitigation as a principle or significant objective
2043,44000-P171160,No adaptation or mitigation as a principle or significant objective
2044,44000-P110644,No adaptation or mitigation as a principle or significant objective
2045,44000-P172399,No adaptation or mitigation as a principle or significant objective
2046,44000-P096439,No adaptation or mitigation as a principle or significant objective
2047,44000-P177100,Adaptation or mitigation as a principle or significant objective
2048,44000-P096131,No adaptation or mitigation as a principle or significant objective
2049,44000-P122151,No adaptation or mitigation as a principle or significant objective
2050,44000-P167382,Adaptation or mitigation as a principle or significant objective
2051,44000-P102733,No adaptation or mitigation as a principle or significant objective
2052,44000-P180117,No adaptation or mitigation as a principle or significant objective
2053,44000-P122096,Adaptation or mitigation as a principle or significant objective
2054,44000-P146460,No adaptation or mitigation as a principle or significant objective
2055,44000-P085708,Adaptation or mitigation as a principle or significant objective
2056,44000-P176480,No adaptation or mitigation as a principle or significant objective
2057,44000-P071250,No adaptation or mitigation as a principle or significant objective
2058,44000-P107649,No adaptation or mitigation as a principle or significant objective
2059,44000-P076872,No adaptation or mitigation as a principle or significant objective
2060,44000-P151544,No adaptation or mitigation as a principle or significant objective
2061,44000-P155540,No adaptation or mitigation as a principle or significant objective
2062,44000-P084977,No adaptation or mitigation as a principle or significant objective
2063,44000-P132786,No adaptation or mitigation as a principle or significant objective
2064,44000-P122943,No adaptation or mitigation as a principle or significant objective
2065,44000-P147638,No adaptation or mitigation as a principle or significant objective
2066,44000-P094755,No adaptation or mitigation as a principle or significant objective
2067,44000-P118518,Adaptation or mitigation as a principle or significant objective
2068,44000-P051306,No adaptation or mitigation as a principle or significant objective
2069,44000-P050529,No adaptation or mitigation as a principle or significant objective
2070,44000-P154387,No adaptation or mitigation as a principle or significant objective
2071,44000-P168025,No adaptation or mitigation as a principle or significant objective
2072,44000-P168961,No adaptation or mitigation as a principle or significant objective
2073,44000-P121195,Adaptation or mitigation as a principle or significant objective
2074,44000-P066397,Adaptation or mitigation as a principle or significant objective
2075,44000-P100534,No adaptation or mitigation as a principle or significant objective
2076,44000-P110693,No adaptation or mitigation as a principle or significant objective
2077,44000-P173521,No adaptation or mitigation as a principle or significant objective
2078,44000-P126343,No adaptation or mitigation as a principle or significant objective
2079,44000-P143417,No adaptation or mitigation as a principle or significant objective
2080,44000-P121075,Adaptation or mitigation as a principle or significant objective
2081,44000-P127978,No adaptation or mitigation as a principle or significant objective
2082,44000-P132317,No adaptation or mitigation as a principle or significant objective
2083,44000-P126974,No adaptation or mitigation as a principle or significant objective
2084,44000-P163143,No adaptation or mitigation as a principle or significant objective
2085,44000-P166744,Adaptation or mitigation as a principle or significant objective
2086,44000-P173125,Adaptation or mitigation as a principle or significant objective
2087,44000-P168566,No adaptation or mitigation as a principle or significant objective
2088,44000-P176208,Adaptation or mitigation as a principle or significant objective
2089,44000-P145268,No adaptation or mitigation as a principle or significant objective
2090,44000-P121590,No adaptation or mitigation as a principle or significant objective
2091,44000-P101750,No adaptation or mitigation as a principle or significant objective
2092,44000-P179595,No adaptation or mitigation as a principle or significant objective
2093,44000-P105075,No adaptation or mitigation as a principle or significant objective
2094,44000-P155617,Adaptation or mitigation as a principle or significant objective
2095,44000-P147009,No adaptation or mitigation as a principle or significant objective
2096,44000-P043311,Adaptation or mitigation as a principle or significant objective
2097,44000-P158522,Adaptation or mitigation as a principle or significant objective
2098,44000-P086379,Adaptation or mitigation as a principle or significant objective
2099,44000-P176374,Adaptation or mitigation as a principle or significant objective
2100,44000-P176698,Adaptation or mitigation as a principle or significant objective
2101,44000-P125202,No adaptation or mitigation as a principle or significant objective
2102,44000-P089898,No adaptation or mitigation as a principle or significant objective
2103,44000-P151449,No adaptation or mitigation as a principle or significant objective
2104,44000-P127741,No adaptation or mitigation as a principle or significant objective
2105,44000-P178497,No adaptation or mitigation as a principle or significant objective
2106,44000-P131850,No adaptation or mitigation as a principle or significant objective
2107,44000-P077903,No adaptation or mitigation as a principle or significant objective
2108,44000-P159756,Adaptation or mitigation as a principle or significant objective
2109,44000-P115592,No adaptation or mitigation as a principle or significant objective
2110,44000-P121328,No adaptation or mitigation as a principle or significant objective
2111,44000-P153338,No adaptation or mitigation as a principle or significant objective
2112,44000-P127187,No adaptation or mitigation as a principle or significant objective
2113,44000-P173825,No adaptation or mitigation as a principle or significant objective
2114,44000-P106261,Adaptation or mitigation as a principle or significant objective
2115,44000-P166730,No adaptation or mitigation as a principle or significant objective
2116,44000-P084148,No adaptation or mitigation as a principle or significant objective
2117,44000-P179817,Adaptation or mitigation as a principle or significant objective
2118,44000-P107159,Adaptation or mitigation as a principle or significant objective
2119,44000-P174112,No adaptation or mitigation as a principle or significant objective
2120,44000-P164283,No adaptation or mitigation as a principle or significant objective
2121,44000-P123673,No adaptation or mitigation as a principle or significant objective
2122,44000-P054221,No adaptation or mitigation as a principle or significant objective
2123,44000-P163437,No adaptation or mitigation as a principle or significant objective
2124,44000-P101508,No adaptation or mitigation as a principle or significant objective
2125,44000-P173019,No adaptation or mitigation as a principle or significant objective
2126,44000-P157932,Adaptation or mitigation as a principle or significant objective
2127,44000-P164331,Adaptation or mitigation as a principle or significant objective
2128,44000-P122694,No adaptation or mitigation as a principle or significant objective
2129,44000-P125405,No adaptation or mitigation as a principle or significant objective
2130,44000-P179242,No adaptation or mitigation as a principle or significant objective
2131,44000-P095515,No adaptation or mitigation as a principle or significant objective
2132,44000-P152440,No adaptation or mitigation as a principle or significant objective
2133,44000-P123093,No adaptation or mitigation as a principle or significant objective
2134,44000-P122419,No adaptation or mitigation as a principle or significant objective
2135,44000-P174822,No adaptation or mitigation as a principle or significant objective
2136,44000-P127463,No adaptation or mitigation as a principle or significant objective
2137,44000-P111545,No adaptation or mitigation as a principle or significant objective
2138,44000-P126516,No adaptation or mitigation as a principle or significant objective
2139,44000-P161798,Adaptation or mitigation as a principle or significant objective
2140,44000-P144140,No adaptation or mitigation as a principle or significant objective
2141,44000-P155350,Adaptation or mitigation as a principle or significant objective
2142,44000-P165477,Adaptation or mitigation as a principle or significant objective
2143,44000-P083581,No adaptation or mitigation as a principle or significant objective
2144,44000-P147438,No adaptation or mitigation as a principle or significant objective
2145,44000-P151819,No adaptation or mitigation as a principle or significant objective
2146,44000-P126740,No adaptation or mitigation as a principle or significant objective
2147,44000-P145566,No adaptation or mitigation as a principle or significant objective
2148,44000-P165344,Adaptation or mitigation as a principle or significant objective
2149,44000-P178633,No adaptation or mitigation as a principle or significant objective
2150,44000-P156252,No adaptation or mitigation as a principle or significant objective
2151,44000-P107598,No adaptation or mitigation as a principle or significant objective
2152,44000-P175857,Adaptation or mitigation as a principle or significant objective
2153,44000-P106735,No adaptation or mitigation as a principle or significant objective
2154,44000-P178423,Adaptation or mitigation as a principle or significant objective
2155,44000-P144597,No adaptation or mitigation as a principle or significant objective
2156,44000-P124848,No adaptation or mitigation as a principle or significant objective
2157,44000-P144534,No adaptation or mitigation as a principle or significant objective
2158,44000-P072644,No adaptation or mitigation as a principle or significant objective
2159,44000-P167328,No adaptation or mitigation as a principle or significant objective
2160,44000-P167156,No adaptation or mitigation as a principle or significant objective
2161,44000-P174594,No adaptation or mitigation as a principle or significant objective
2162,44000-P156963,No adaptation or mitigation as a principle or significant objective
2163,44000-P169949,Adaptation or mitigation as a principle or significant objective
2164,44000-P168926,No adaptation or mitigation as a principle or significant objective
2165,44000-P163836,Adaptation or mitigation as a principle or significant objective
2166,44000-P169125,Adaptation or mitigation as a principle or significant objective
2167,44000-P171611,Adaptation or mitigation as a principle or significant objective
2168,44000-P173315,Adaptation or mitigation as a principle or significant objective
2169,44000-P118870,No adaptation or mitigation as a principle or significant objective
2170,44000-P164345,No adaptation or mitigation as a principle or significant objective
2171,44000-P175874,Adaptation or mitigation as a principle or significant objective
2172,44000-P088520,No adaptation or mitigation as a principle or significant objective
2173,44000-P082952,No adaptation or mitigation as a principle or significant objective
2174,44000-P118196,Adaptation or mitigation as a principle or significant objective
2175,44000-P150402,No adaptation or mitigation as a principle or significant objective
2176,44000-P150009,No adaptation or mitigation as a principle or significant objective
2177,44000-P170469,Adaptation or mitigation as a principle or significant objective
2178,44000-P114987,No adaptation or mitigation as a principle or significant objective
2179,44000-P106063,No adaptation or mitigation as a principle or significant objective
2180,44000-P154548,No adaptation or mitigation as a principle or significant objective
2181,44000-P106623,No adaptation or mitigation as a principle or significant objective
2182,44000-P096572,No adaptation or mitigation as a principle or significant objective
2183,44000-P112838,No adaptation or mitigation as a principle or significant objective
2184,44000-P178389,Adaptation or mitigation as a principle or significant objective
2185,44000-P118858,No adaptation or mitigation as a principle or significant objective
2186,44000-P101170,No adaptation or mitigation as a principle or significant objective
2187,44000-P156849,No adaptation or mitigation as a principle or significant objective
2188,44000-P117102,No adaptation or mitigation as a principle or significant objective
2189,44000-P120110,No adaptation or mitigation as a principle or significant objective
2190,44000-P163714,No adaptation or mitigation as a principle or significant objective
2191,44000-P079628,No adaptation or mitigation as a principle or significant objective
2192,44000-P153173,No adaptation or mitigation as a principle or significant objective
2193,44000-P086877,No adaptation or mitigation as a principle or significant objective
2194,44000-P122594,No adaptation or mitigation as a principle or significant objective
2195,44000-P128258,No adaptation or mitigation as a principle or significant objective
2196,44000-P117107,No adaptation or mitigation as a principle or significant objective
2197,44000-P113971,No adaptation or mitigation as a principle or significant objective
2198,44000-P092217,No adaptation or mitigation as a principle or significant objective
2199,44000-P163568,Adaptation or mitigation as a principle or significant objective
2200,44000-P174620,No adaptation or mitigation as a principle or significant objective
2201,44000-P163559,No adaptation or mitigation as a principle or significant objective
2202,44000-P157291,No adaptation or mitigation as a principle or significant objective
2203,44000-P128919,Adaptation or mitigation as a principle or significant objective
2204,44000-P121185,No adaptation or mitigation as a principle or significant objective
2205,44000-P178040,No adaptation or mitigation as a principle or significant objective
2206,44000-P092986,No adaptation or mitigation as a principle or significant objective
2207,44000-P173811,No adaptation or mitigation as a principle or significant objective
2208,44000-P057761,No adaptation or mitigation as a principle or significant objective
2209,44000-P150357,Adaptation or mitigation as a principle or significant objective
2210,44000-P090693,No adaptation or mitigation as a principle or significant objective
2211,44000-P150993,No adaptation or mitigation as a principle or significant objective
2212,44000-P170664,Adaptation or mitigation as a principle or significant objective
2213,44000-P094055,No adaptation or mitigation as a principle or significant objective
2214,44000-P121231,No adaptation or mitigation as a principle or significant objective
2215,44000-P035655,No adaptation or mitigation as a principle or significant objective
2216,44000-P174903,No adaptation or mitigation as a principle or significant objective
2217,44000-P118610,No adaptation or mitigation as a principle or significant objective
2218,44000-P173114,Adaptation or mitigation as a principle or significant objective
2219,44000-P125024,No adaptation or mitigation as a principle or significant objective
2220,44000-P173920,No adaptation or mitigation as a principle or significant objective
2221,44000-P128832,No adaptation or mitigation as a principle or significant objective
2222,44000-P162908,Adaptation or mitigation as a principle or significant objective
2223,44000-P149991,No adaptation or mitigation as a principle or significant objective
2224,44000-P126162,No adaptation or mitigation as a principle or significant objective
2225,44000-P110978,No adaptation or mitigation as a principle or significant objective
2226,44000-P073361,No adaptation or mitigation as a principle or significant objective
2227,44000-P174028,No adaptation or mitigation as a principle or significant objective
2228,44000-P146502,No adaptation or mitigation as a principle or significant objective
2229,44000-P152755,No adaptation or mitigation as a principle or significant objective
2230,44000-P154149,No adaptation or mitigation as a principle or significant objective
2231,44000-P170132,Adaptation or mitigation as a principle or significant objective
2232,44000-P152860,No adaptation or mitigation as a principle or significant objective
2233,44000-P161876,Adaptation or mitigation as a principle or significant objective
2234,44000-P176272,Adaptation or mitigation as a principle or significant objective
2235,44000-P133777,No adaptation or mitigation as a principle or significant objective
2236,44000-P099296,No adaptation or mitigation as a principle or significant objective
2237,44000-P090157,No adaptation or mitigation as a principle or significant objective
2238,44000-P152057,No adaptation or mitigation as a principle or significant objective
2239,44000-P168699,Adaptation or mitigation as a principle or significant objective
2240,44000-P169548,Adaptation or mitigation as a principle or significant objective
2241,44000-P078359,No adaptation or mitigation as a principle or significant objective
2242,44000-P154291,Adaptation or mitigation as a principle or significant objective
2243,44000-P094315,No adaptation or mitigation as a principle or significant objective
2244,44000-P174347,No adaptation or mitigation as a principle or significant objective
2245,44000-P147924,No adaptation or mitigation as a principle or significant objective
2246,44000-P117310,No adaptation or mitigation as a principle or significant objective
2247,44000-P177845,No adaptation or mitigation as a principle or significant objective
2248,44000-P127743,No adaptation or mitigation as a principle or significant objective
2249,44000-P113416,Adaptation or mitigation as a principle or significant objective
2250,44000-P152136,No adaptation or mitigation as a principle or significant objective
2251,44000-P160379,Adaptation or mitigation as a principle or significant objective
2252,44000-P178285,Adaptation or mitigation as a principle or significant objective
2253,44000-P164509,Adaptation or mitigation as a principle or significant objective
2254,44000-P094311,No adaptation or mitigation as a principle or significant objective
2255,44000-P155060,No adaptation or mitigation as a principle or significant objective
2256,44000-P171158,No adaptation or mitigation as a principle or significant objective
2257,44000-P175036,No adaptation or mitigation as a principle or significant objective
2258,44000-P151754,No adaptation or mitigation as a principle or significant objective
2259,44000-P170185,No adaptation or mitigation as a principle or significant objective
2260,44000-P089761,No adaptation or mitigation as a principle or significant objective
2261,44000-P147674,No adaptation or mitigation as a principle or significant objective
2262,44000-P177125,Adaptation or mitigation as a principle or significant objective
2263,44000-P079708,No adaptation or mitigation as a principle or significant objective
2264,44000-P164001,Adaptation or mitigation as a principle or significant objective
2265,44000-P175308,Adaptation or mitigation as a principle or significant objective
2266,44000-P109932,No adaptation or mitigation as a principle or significant objective
2267,44000-P163732,No adaptation or mitigation as a principle or significant objective
