id,iati_identifier,climate_label
3316,44000-P096023,No adaptation or mitigation as a principle or significant objective
4046,44000-P178684,No adaptation or mitigation as a principle or significant objective
2437,44000-P159995,No adaptation or mitigation as a principle or significant objective
2140,44000-P144140,No adaptation or mitigation as a principle or significant objective
323,44000-P127449,No adaptation or mitigation as a principle or significant objective
377,44000-P177329,No adaptation or mitigation as a principle or significant objective
3944,44000-P129663,No adaptation or mitigation as a principle or significant objective
2294,44000-P174116,No adaptation or mitigation as a principle or significant objective
83,44000-P176306,No adaptation or mitigation as a principle or significant objective
3746,44000-P176721,No adaptation or mitigation as a principle or significant objective
560,44000-P108791,No adaptation or mitigation as a principle or significant objective
1952,44000-P065898,No adaptation or mitigation as a principle or significant objective
3461,44000-P113370,No adaptation or mitigation as a principle or significant objective
2812,44000-P133195,No adaptation or mitigation as a principle or significant objective
2,44000-P165509,Adaptation or mitigation as a principle or significant objective
4,44000-P152659,Adaptation or mitigation as a principle or significant objective
5,44000-P162263,Adaptation or mitigation as a principle or significant objective
14,44000-P102459,Adaptation or mitigation as a principle or significant objective
15,44000-P175221,Adaptation or mitigation as a principle or significant objective
16,44000-P156880,Adaptation or mitigation as a principle or significant objective
17,44000-P160223,Adaptation or mitigation as a principle or significant objective
18,44000-P179291,Adaptation or mitigation as a principle or significant objective
25,44000-P112074,Adaptation or mitigation as a principle or significant objective
28,44000-P176663,Adaptation or mitigation as a principle or significant objective
34,44000-P163533,Adaptation or mitigation as a principle or significant objective
36,44000-P171474,Adaptation or mitigation as a principle or significant objective
40,44000-P123729,Adaptation or mitigation as a principle or significant objective
41,44000-P163157,Adaptation or mitigation as a principle or significant objective
45,44000-P173558,Adaptation or mitigation as a principle or significant objective
46,44000-P126813,Adaptation or mitigation as a principle or significant objective
55,44000-P111598,Adaptation or mitigation as a principle or significant objective
58,44000-P180323,Adaptation or mitigation as a principle or significant objective
66,44000-P159040,Adaptation or mitigation as a principle or significant objective
69,44000-P171751,Adaptation or mitigation as a principle or significant objective
70,44000-P177053,Adaptation or mitigation as a principle or significant objective
73,44000-P175011,Adaptation or mitigation as a principle or significant objective
75,44000-P130174,Adaptation or mitigation as a principle or significant objective
80,44000-P175295,Adaptation or mitigation as a principle or significant objective
88,44000-P160641,Adaptation or mitigation as a principle or significant objective
90,44000-P163108,Adaptation or mitigation as a principle or significant objective
97,44000-P166220,Adaptation or mitigation as a principle or significant objective
100,44000-P179512,Adaptation or mitigation as a principle or significant objective
103,44000-P177776,Adaptation or mitigation as a principle or significant objective
105,44000-P154990,Adaptation or mitigation as a principle or significant objective
106,44000-P143988,Adaptation or mitigation as a principle or significant objective
110,44000-P120583,Adaptation or mitigation as a principle or significant objective
112,44000-P154275,Adaptation or mitigation as a principle or significant objective
113,44000-P180674,Adaptation or mitigation as a principle or significant objective
117,44000-P173088,Adaptation or mitigation as a principle or significant objective
119,44000-P179447,Adaptation or mitigation as a principle or significant objective
120,44000-P165838,Adaptation or mitigation as a principle or significant objective
121,44000-P171440,Adaptation or mitigation as a principle or significant objective
126,44000-P174867,Adaptation or mitigation as a principle or significant objective
129,44000-P175878,Adaptation or mitigation as a principle or significant objective
130,44000-P164451,Adaptation or mitigation as a principle or significant objective
131,44000-P173025,Adaptation or mitigation as a principle or significant objective
135,44000-P172567,Adaptation or mitigation as a principle or significant objective
136,44000-P172899,Adaptation or mitigation as a principle or significant objective
145,44000-P181032,Adaptation or mitigation as a principle or significant objective
152,44000-P158372,Adaptation or mitigation as a principle or significant objective
153,44000-P125669,Adaptation or mitigation as a principle or significant objective
154,44000-P175894,Adaptation or mitigation as a principle or significant objective
159,44000-P155522,Adaptation or mitigation as a principle or significant objective
164,44000-P165128,Adaptation or mitigation as a principle or significant objective
167,44000-P124041,Adaptation or mitigation as a principle or significant objective
173,44000-P157055,Adaptation or mitigation as a principle or significant objective
177,44000-P177210,Adaptation or mitigation as a principle or significant objective
179,44000-P125021,Adaptation or mitigation as a principle or significant objective
180,44000-P158146,Adaptation or mitigation as a principle or significant objective
185,44000-P166302,Adaptation or mitigation as a principle or significant objective
187,44000-P168310,Adaptation or mitigation as a principle or significant objective
192,44000-P172479,Adaptation or mitigation as a principle or significant objective
195,44000-P173980,Adaptation or mitigation as a principle or significant objective
199,44000-P171465,Adaptation or mitigation as a principle or significant objective
201,44000-P173804,Adaptation or mitigation as a principle or significant objective
206,44000-P167547,Adaptation or mitigation as a principle or significant objective
208,44000-P122735,Adaptation or mitigation as a principle or significant objective
209,44000-P168385,Adaptation or mitigation as a principle or significant objective
215,44000-P167350,Adaptation or mitigation as a principle or significant objective
216,44000-P126454,Adaptation or mitigation as a principle or significant objective
219,44000-P128938,Adaptation or mitigation as a principle or significant objective
220,44000-P173391,Adaptation or mitigation as a principle or significant objective
221,44000-P164289,Adaptation or mitigation as a principle or significant objective
222,44000-P166328,Adaptation or mitigation as a principle or significant objective
225,44000-P163328,Adaptation or mitigation as a principle or significant objective
233,44000-P126408,Adaptation or mitigation as a principle or significant objective
238,44000-P143055,Adaptation or mitigation as a principle or significant objective
243,44000-P178694,Adaptation or mitigation as a principle or significant objective
244,44000-P162902,Adaptation or mitigation as a principle or significant objective
246,44000-P174937,Adaptation or mitigation as a principle or significant objective
250,44000-P151363,Adaptation or mitigation as a principle or significant objective
253,44000-P179818,Adaptation or mitigation as a principle or significant objective
257,44000-P175758,Adaptation or mitigation as a principle or significant objective
259,44000-P170728,Adaptation or mitigation as a principle or significant objective
260,44000-P162956,Adaptation or mitigation as a principle or significant objective
261,44000-P177043,Adaptation or mitigation as a principle or significant objective
262,44000-P171644,Adaptation or mitigation as a principle or significant objective
265,44000-P180171,Adaptation or mitigation as a principle or significant objective
266,44000-P126576,Adaptation or mitigation as a principle or significant objective
270,44000-P164486,Adaptation or mitigation as a principle or significant objective
272,44000-P170590,Adaptation or mitigation as a principle or significant objective
278,44000-P163438,Adaptation or mitigation as a principle or significant objective
282,44000-P154447,Adaptation or mitigation as a principle or significant objective
285,44000-P176930,Adaptation or mitigation as a principle or significant objective
286,44000-P178362,Adaptation or mitigation as a principle or significant objective
291,44000-P144377,Adaptation or mitigation as a principle or significant objective
292,44000-P162104,Adaptation or mitigation as a principle or significant objective
294,44000-P157782,Adaptation or mitigation as a principle or significant objective
311,44000-P125205,Adaptation or mitigation as a principle or significant objective
316,44000-P177823,Adaptation or mitigation as a principle or significant objective
320,44000-P172988,Adaptation or mitigation as a principle or significant objective
324,44000-P172425,Adaptation or mitigation as a principle or significant objective
326,44000-P176088,Adaptation or mitigation as a principle or significant objective
329,44000-P161167,Adaptation or mitigation as a principle or significant objective
330,44000-P174732,Adaptation or mitigation as a principle or significant objective
333,44000-P178734,Adaptation or mitigation as a principle or significant objective
334,44000-P175320,Adaptation or mitigation as a principle or significant objective
335,44000-P167428,Adaptation or mitigation as a principle or significant objective
337,44000-P169134,Adaptation or mitigation as a principle or significant objective
352,44000-P163957,Adaptation or mitigation as a principle or significant objective
357,44000-P175110,Adaptation or mitigation as a principle or significant objective
362,44000-P173021,Adaptation or mitigation as a principle or significant objective
366,44000-P166305,Adaptation or mitigation as a principle or significant objective
367,44000-P179786,Adaptation or mitigation as a principle or significant objective
369,44000-P178122,Adaptation or mitigation as a principle or significant objective
375,44000-P163305,Adaptation or mitigation as a principle or significant objective
378,44000-P164901,Adaptation or mitigation as a principle or significant objective
379,44000-P154482,Adaptation or mitigation as a principle or significant objective
381,44000-P161316,Adaptation or mitigation as a principle or significant objective
382,44000-P173043,Adaptation or mitigation as a principle or significant objective
383,44000-P165017,Adaptation or mitigation as a principle or significant objective
385,44000-P178286,Adaptation or mitigation as a principle or significant objective
388,44000-P143689,Adaptation or mitigation as a principle or significant objective
394,44000-P153420,Adaptation or mitigation as a principle or significant objective
395,44000-P179292,Adaptation or mitigation as a principle or significant objective
401,44000-P153753,Adaptation or mitigation as a principle or significant objective
405,44000-P125728,Adaptation or mitigation as a principle or significant objective
406,44000-P166805,Adaptation or mitigation as a principle or significant objective
408,44000-P165300,Adaptation or mitigation as a principle or significant objective
413,44000-P161539,Adaptation or mitigation as a principle or significant objective
414,44000-P161706,Adaptation or mitigation as a principle or significant objective
418,44000-P170532,Adaptation or mitigation as a principle or significant objective
419,44000-P176450,Adaptation or mitigation as a principle or significant objective
424,44000-P175363,Adaptation or mitigation as a principle or significant objective
428,44000-P175325,Adaptation or mitigation as a principle or significant objective
429,44000-P173688,Adaptation or mitigation as a principle or significant objective
431,44000-P127200,Adaptation or mitigation as a principle or significant objective
439,44000-P160245,Adaptation or mitigation as a principle or significant objective
446,44000-P106702,Adaptation or mitigation as a principle or significant objective
447,44000-P173568,Adaptation or mitigation as a principle or significant objective
450,44000-P175138,Adaptation or mitigation as a principle or significant objective
452,44000-P177632,Adaptation or mitigation as a principle or significant objective
461,44000-P163239,Adaptation or mitigation as a principle or significant objective
469,44000-P176788,Adaptation or mitigation as a principle or significant objective
470,44000-P176763,Adaptation or mitigation as a principle or significant objective
472,44000-P176687,Adaptation or mitigation as a principle or significant objective
475,44000-P174328,Adaptation or mitigation as a principle or significant objective
476,44000-P125022,Adaptation or mitigation as a principle or significant objective
478,44000-P177627,Adaptation or mitigation as a principle or significant objective
480,44000-P177590,Adaptation or mitigation as a principle or significant objective
481,44000-P170734,Adaptation or mitigation as a principle or significant objective
482,44000-P172225,Adaptation or mitigation as a principle or significant objective
484,44000-P179466,Adaptation or mitigation as a principle or significant objective
485,44000-P173387,Adaptation or mitigation as a principle or significant objective
488,44000-P167814,Adaptation or mitigation as a principle or significant objective
490,44000-P163730,Adaptation or mitigation as a principle or significant objective
496,44000-P171742,Adaptation or mitigation as a principle or significant objective
497,44000-P159929,Adaptation or mitigation as a principle or significant objective
505,44000-P158418,Adaptation or mitigation as a principle or significant objective
506,44000-P160930,Adaptation or mitigation as a principle or significant objective
507,44000-P167894,Adaptation or mitigation as a principle or significant objective
509,44000-P175830,Adaptation or mitigation as a principle or significant objective
512,44000-P166865,Adaptation or mitigation as a principle or significant objective
519,44000-P161869,Adaptation or mitigation as a principle or significant objective
522,44000-P123204,Adaptation or mitigation as a principle or significant objective
524,44000-P161406,Adaptation or mitigation as a principle or significant objective
526,44000-P172548,Adaptation or mitigation as a principle or significant objective
527,44000-P175263,Adaptation or mitigation as a principle or significant objective
530,44000-P146330,Adaptation or mitigation as a principle or significant objective
536,44000-P176943,Adaptation or mitigation as a principle or significant objective
546,44000-P149872,Adaptation or mitigation as a principle or significant objective
548,44000-P171658,Adaptation or mitigation as a principle or significant objective
551,44000-P147280,Adaptation or mitigation as a principle or significant objective
553,44000-P132277,Adaptation or mitigation as a principle or significant objective
565,44000-P171071,Adaptation or mitigation as a principle or significant objective
568,44000-P126611,Adaptation or mitigation as a principle or significant objective
571,44000-P163876,Adaptation or mitigation as a principle or significant objective
573,44000-P160480,Adaptation or mitigation as a principle or significant objective
575,44000-P176327,Adaptation or mitigation as a principle or significant objective
577,44000-P164078,Adaptation or mitigation as a principle or significant objective
579,44000-P176650,Adaptation or mitigation as a principle or significant objective
581,44000-P153012,Adaptation or mitigation as a principle or significant objective
584,44000-P157141,Adaptation or mitigation as a principle or significant objective
585,44000-P151086,Adaptation or mitigation as a principle or significant objective
586,44000-P178534,Adaptation or mitigation as a principle or significant objective
587,44000-P173640,Adaptation or mitigation as a principle or significant objective
592,44000-P156972,Adaptation or mitigation as a principle or significant objective
593,44000-P176559,Adaptation or mitigation as a principle or significant objective
596,44000-P180033,Adaptation or mitigation as a principle or significant objective
600,44000-P176548,Adaptation or mitigation as a principle or significant objective
608,44000-P159870,Adaptation or mitigation as a principle or significant objective
613,44000-P107350,Adaptation or mitigation as a principle or significant objective
615,44000-P176549,Adaptation or mitigation as a principle or significant objective
617,44000-P170559,Adaptation or mitigation as a principle or significant objective
620,44000-P165872,Adaptation or mitigation as a principle or significant objective
623,44000-P168014,Adaptation or mitigation as a principle or significant objective
624,44000-P165313,Adaptation or mitigation as a principle or significant objective
626,44000-P143844,Adaptation or mitigation as a principle or significant objective
630,44000-P112780,Adaptation or mitigation as a principle or significant objective
638,44000-P166075,Adaptation or mitigation as a principle or significant objective
640,44000-P176754,Adaptation or mitigation as a principle or significant objective
641,44000-P154908,Adaptation or mitigation as a principle or significant objective
643,44000-P115351,Adaptation or mitigation as a principle or significant objective
644,44000-P124614,Adaptation or mitigation as a principle or significant objective
649,44000-P173506,Adaptation or mitigation as a principle or significant objective
656,44000-P173424,Adaptation or mitigation as a principle or significant objective
658,44000-P161382,Adaptation or mitigation as a principle or significant objective
663,44000-P161534,Adaptation or mitigation as a principle or significant objective
664,44000-P178553,Adaptation or mitigation as a principle or significant objective
673,44000-P168273,Adaptation or mitigation as a principle or significant objective
677,44000-P175629,Adaptation or mitigation as a principle or significant objective
681,44000-P174246,Adaptation or mitigation as a principle or significant objective
684,44000-P173677,Adaptation or mitigation as a principle or significant objective
685,44000-P114949,Adaptation or mitigation as a principle or significant objective
686,44000-P166019,Adaptation or mitigation as a principle or significant objective
694,44000-P177875,Adaptation or mitigation as a principle or significant objective
697,44000-P166322,Adaptation or mitigation as a principle or significant objective
698,44000-P120664,Adaptation or mitigation as a principle or significant objective
700,44000-P163742,Adaptation or mitigation as a principle or significant objective
701,44000-P178215,Adaptation or mitigation as a principle or significant objective
704,44000-P176419,Adaptation or mitigation as a principle or significant objective
708,44000-P173582,Adaptation or mitigation as a principle or significant objective
709,44000-P133133,Adaptation or mitigation as a principle or significant objective
714,44000-P160661,Adaptation or mitigation as a principle or significant objective
717,44000-P176937,Adaptation or mitigation as a principle or significant objective
718,44000-P133613,Adaptation or mitigation as a principle or significant objective
723,44000-P180339,Adaptation or mitigation as a principle or significant objective
728,44000-P173398,Adaptation or mitigation as a principle or significant objective
741,44000-P162679,Adaptation or mitigation as a principle or significant objective
744,44000-P131235,Adaptation or mitigation as a principle or significant objective
745,44000-P162178,Adaptation or mitigation as a principle or significant objective
747,44000-P164885,Adaptation or mitigation as a principle or significant objective
748,44000-P160359,Adaptation or mitigation as a principle or significant objective
751,44000-P177876,Adaptation or mitigation as a principle or significant objective
756,44000-P178224,Adaptation or mitigation as a principle or significant objective
764,44000-P176513,Adaptation or mitigation as a principle or significant objective
767,44000-P173866,Adaptation or mitigation as a principle or significant objective
770,44000-P145054,Adaptation or mitigation as a principle or significant objective
775,44000-P164704,Adaptation or mitigation as a principle or significant objective
783,44000-P180060,Adaptation or mitigation as a principle or significant objective
784,44000-P145848,Adaptation or mitigation as a principle or significant objective
793,44000-P160619,Adaptation or mitigation as a principle or significant objective
795,44000-P169274,Adaptation or mitigation as a principle or significant objective
796,44000-P154669,Adaptation or mitigation as a principle or significant objective
797,44000-P165114,Adaptation or mitigation as a principle or significant objective
801,44000-P164186,Adaptation or mitigation as a principle or significant objective
802,44000-P132154,Adaptation or mitigation as a principle or significant objective
804,44000-P156125,Adaptation or mitigation as a principle or significant objective
806,44000-P157599,Adaptation or mitigation as a principle or significant objective
807,44000-P149610,Adaptation or mitigation as a principle or significant objective
810,44000-P177240,Adaptation or mitigation as a principle or significant objective
814,44000-P179345,Adaptation or mitigation as a principle or significant objective
828,44000-P158194,Adaptation or mitigation as a principle or significant objective
835,44000-P170922,Adaptation or mitigation as a principle or significant objective
839,44000-P124775,Adaptation or mitigation as a principle or significant objective
844,44000-P147250,Adaptation or mitigation as a principle or significant objective
846,44000-P084874,Adaptation or mitigation as a principle or significant objective
847,44000-P170868,Adaptation or mitigation as a principle or significant objective
850,44000-P165873,Adaptation or mitigation as a principle or significant objective
857,44000-P169907,Adaptation or mitigation as a principle or significant objective
863,44000-P075941,Adaptation or mitigation as a principle or significant objective
868,44000-P178188,Adaptation or mitigation as a principle or significant objective
870,44000-P126817,Adaptation or mitigation as a principle or significant objective
875,44000-P169198,Adaptation or mitigation as a principle or significant objective
876,44000-P167860,Adaptation or mitigation as a principle or significant objective
878,44000-P175237,Adaptation or mitigation as a principle or significant objective
879,44000-P169830,Adaptation or mitigation as a principle or significant objective
881,44000-P130682,Adaptation or mitigation as a principle or significant objective
882,44000-P166437,Adaptation or mitigation as a principle or significant objective
883,44000-P164326,Adaptation or mitigation as a principle or significant objective
885,44000-P174065,Adaptation or mitigation as a principle or significant objective
892,44000-P154778,Adaptation or mitigation as a principle or significant objective
903,44000-P178545,Adaptation or mitigation as a principle or significant objective
904,44000-P165973,Adaptation or mitigation as a principle or significant objective
907,44000-P153473,Adaptation or mitigation as a principle or significant objective
908,44000-P168308,Adaptation or mitigation as a principle or significant objective
909,44000-P172439,Adaptation or mitigation as a principle or significant objective
915,44000-P173743,Adaptation or mitigation as a principle or significant objective
917,44000-P162901,Adaptation or mitigation as a principle or significant objective
919,44000-P176982,Adaptation or mitigation as a principle or significant objective
922,44000-P158298,Adaptation or mitigation as a principle or significant objective
926,44000-P173416,Adaptation or mitigation as a principle or significant objective
931,44000-P176717,Adaptation or mitigation as a principle or significant objective
932,44000-P131013,Adaptation or mitigation as a principle or significant objective
933,44000-P156797,Adaptation or mitigation as a principle or significant objective
939,44000-P171613,Adaptation or mitigation as a principle or significant objective
940,44000-P159974,Adaptation or mitigation as a principle or significant objective
950,44000-P160911,Adaptation or mitigation as a principle or significant objective
955,44000-P132401,Adaptation or mitigation as a principle or significant objective
956,44000-P153743,Adaptation or mitigation as a principle or significant objective
958,44000-P117864,Adaptation or mitigation as a principle or significant objective
960,44000-P167946,Adaptation or mitigation as a principle or significant objective
962,44000-P180755,Adaptation or mitigation as a principle or significant objective
963,44000-P177786,Adaptation or mitigation as a principle or significant objective
965,44000-P167359,Adaptation or mitigation as a principle or significant objective
968,44000-P170223,Adaptation or mitigation as a principle or significant objective
969,44000-P167901,Adaptation or mitigation as a principle or significant objective
976,44000-P133117,Adaptation or mitigation as a principle or significant objective
981,44000-P129769,Adaptation or mitigation as a principle or significant objective
985,44000-P171311,Adaptation or mitigation as a principle or significant objective
988,44000-P175043,Adaptation or mitigation as a principle or significant objective
994,44000-P174007,Adaptation or mitigation as a principle or significant objective
995,44000-P163782,Adaptation or mitigation as a principle or significant objective
996,44000-P151851,Adaptation or mitigation as a principle or significant objective
999,44000-P162094,Adaptation or mitigation as a principle or significant objective
1003,44000-P171976,Adaptation or mitigation as a principle or significant objective
1004,44000-P177825,Adaptation or mitigation as a principle or significant objective
1008,44000-P175783,Adaptation or mitigation as a principle or significant objective
1012,44000-P169120,Adaptation or mitigation as a principle or significant objective
1013,44000-P152343,Adaptation or mitigation as a principle or significant objective
1018,44000-P158434,Adaptation or mitigation as a principle or significant objective
1022,44000-P168218,Adaptation or mitigation as a principle or significant objective
1023,44000-P133620,Adaptation or mitigation as a principle or significant objective
1024,44000-P148775,Adaptation or mitigation as a principle or significant objective
1028,44000-P176776,Adaptation or mitigation as a principle or significant objective
1030,44000-P161402,Adaptation or mitigation as a principle or significant objective
1033,44000-P127775,Adaptation or mitigation as a principle or significant objective
1035,44000-P169867,Adaptation or mitigation as a principle or significant objective
1041,44000-P178954,Adaptation or mitigation as a principle or significant objective
1042,44000-P158810,Adaptation or mitigation as a principle or significant objective
1045,44000-P121167,Adaptation or mitigation as a principle or significant objective
1046,44000-P168386,Adaptation or mitigation as a principle or significant objective
1058,44000-P177932,Adaptation or mitigation as a principle or significant objective
1061,44000-P176902,Adaptation or mitigation as a principle or significant objective
1064,44000-P157801,Adaptation or mitigation as a principle or significant objective
1066,44000-P176633,Adaptation or mitigation as a principle or significant objective
1067,44000-P166072,Adaptation or mitigation as a principle or significant objective
1070,44000-P172834,Adaptation or mitigation as a principle or significant objective
1077,44000-P162316,Adaptation or mitigation as a principle or significant objective
1078,44000-P179112,Adaptation or mitigation as a principle or significant objective
1081,44000-P177814,Adaptation or mitigation as a principle or significant objective
1085,44000-P174348,Adaptation or mitigation as a principle or significant objective
1091,44000-P175298,Adaptation or mitigation as a principle or significant objective
1092,44000-P128434,Adaptation or mitigation as a principle or significant objective
1099,44000-P175251,Adaptation or mitigation as a principle or significant objective
1103,44000-P173763,Adaptation or mitigation as a principle or significant objective
1105,44000-P147158,Adaptation or mitigation as a principle or significant objective
1116,44000-P166941,Adaptation or mitigation as a principle or significant objective
1119,44000-P099224,Adaptation or mitigation as a principle or significant objective
1121,44000-P177124,Adaptation or mitigation as a principle or significant objective
1123,44000-P175235,Adaptation or mitigation as a principle or significant objective
1129,44000-P156186,Adaptation or mitigation as a principle or significant objective
1130,44000-P158215,Adaptation or mitigation as a principle or significant objective
1132,44000-P163592,Adaptation or mitigation as a principle or significant objective
1134,44000-P156900,Adaptation or mitigation as a principle or significant objective
1139,44000-P117745,Adaptation or mitigation as a principle or significant objective
1143,44000-P122047,Adaptation or mitigation as a principle or significant objective
1146,44000-P158805,Adaptation or mitigation as a principle or significant objective
1147,44000-P162446,Adaptation or mitigation as a principle or significant objective
1163,44000-P170365,Adaptation or mitigation as a principle or significant objective
1165,44000-P172562,Adaptation or mitigation as a principle or significant objective
1166,44000-P175322,Adaptation or mitigation as a principle or significant objective
1173,44000-P177185,Adaptation or mitigation as a principle or significant objective
1181,44000-P110910,Adaptation or mitigation as a principle or significant objective
1182,44000-P156777,Adaptation or mitigation as a principle or significant objective
1185,44000-P171419,Adaptation or mitigation as a principle or significant objective
1186,44000-P172891,Adaptation or mitigation as a principle or significant objective
1190,44000-P171056,Adaptation or mitigation as a principle or significant objective
1191,44000-P167804,Adaptation or mitigation as a principle or significant objective
1193,44000-P113032,Adaptation or mitigation as a principle or significant objective
1196,44000-P177233,Adaptation or mitigation as a principle or significant objective
1206,44000-P146469,Adaptation or mitigation as a principle or significant objective
1207,44000-P176811,Adaptation or mitigation as a principle or significant objective
1208,44000-P164961,Adaptation or mitigation as a principle or significant objective
1212,44000-P158760,Adaptation or mitigation as a principle or significant objective
1222,44000-P120788,Adaptation or mitigation as a principle or significant objective
1228,44000-P172426,Adaptation or mitigation as a principle or significant objective
1232,44000-P124045,Adaptation or mitigation as a principle or significant objective
1236,44000-P158346,Adaptation or mitigation as a principle or significant objective
1239,44000-P165660,Adaptation or mitigation as a principle or significant objective
1241,44000-P074288,Adaptation or mitigation as a principle or significant objective
1244,44000-P174798,Adaptation or mitigation as a principle or significant objective
1247,44000-P163870,Adaptation or mitigation as a principle or significant objective
1252,44000-P096556,Adaptation or mitigation as a principle or significant objective
1258,44000-P178888,Adaptation or mitigation as a principle or significant objective
1259,44000-P160910,Adaptation or mitigation as a principle or significant objective
1261,44000-P131263,Adaptation or mitigation as a principle or significant objective
1267,44000-P168290,Adaptation or mitigation as a principle or significant objective
1269,44000-P124939,Adaptation or mitigation as a principle or significant objective
1275,44000-P160945,Adaptation or mitigation as a principle or significant objective
1276,44000-P178566,Adaptation or mitigation as a principle or significant objective
1278,44000-P176702,Adaptation or mitigation as a principle or significant objective
1285,44000-P162646,Adaptation or mitigation as a principle or significant objective
1290,44000-P168590,Adaptation or mitigation as a principle or significant objective
1292,44000-P165651,Adaptation or mitigation as a principle or significant objective
1294,44000-P164847,Adaptation or mitigation as a principle or significant objective
1297,44000-P169150,Adaptation or mitigation as a principle or significant objective
1298,44000-P170676,Adaptation or mitigation as a principle or significant objective
1302,44000-P177004,Adaptation or mitigation as a principle or significant objective
1311,44000-P160672,Adaptation or mitigation as a principle or significant objective
1312,44000-P148294,Adaptation or mitigation as a principle or significant objective
1318,44000-P149953,Adaptation or mitigation as a principle or significant objective
1319,44000-P112578,Adaptation or mitigation as a principle or significant objective
1320,44000-P156590,Adaptation or mitigation as a principle or significant objective
1325,44000-P168061,Adaptation or mitigation as a principle or significant objective
1327,44000-P175588,Adaptation or mitigation as a principle or significant objective
1328,44000-P075730,Adaptation or mitigation as a principle or significant objective
1333,44000-P133288,Adaptation or mitigation as a principle or significant objective
1334,44000-P174002,Adaptation or mitigation as a principle or significant objective
1336,44000-P169880,Adaptation or mitigation as a principle or significant objective
1340,44000-P148927,Adaptation or mitigation as a principle or significant objective
1341,44000-P174477,Adaptation or mitigation as a principle or significant objective
1348,44000-P098078,Adaptation or mitigation as a principle or significant objective
1351,44000-P162635,Adaptation or mitigation as a principle or significant objective
1353,44000-P177062,Adaptation or mitigation as a principle or significant objective
1355,44000-P170682,Adaptation or mitigation as a principle or significant objective
1356,44000-P122065,Adaptation or mitigation as a principle or significant objective
1360,44000-P153613,Adaptation or mitigation as a principle or significant objective
1362,44000-P159238,Adaptation or mitigation as a principle or significant objective
1364,44000-P123201,Adaptation or mitigation as a principle or significant objective
1367,44000-P166685,Adaptation or mitigation as a principle or significant objective
1368,44000-P178598,Adaptation or mitigation as a principle or significant objective
1369,44000-P167941,Adaptation or mitigation as a principle or significant objective
1372,44000-P177179,Adaptation or mitigation as a principle or significant objective
1373,44000-P162454,Adaptation or mitigation as a principle or significant objective
1375,44000-P170873,Adaptation or mitigation as a principle or significant objective
1380,44000-P177040,Adaptation or mitigation as a principle or significant objective
1381,44000-P162849,Adaptation or mitigation as a principle or significant objective
1386,44000-P149895,Adaptation or mitigation as a principle or significant objective
1391,44000-P125032,Adaptation or mitigation as a principle or significant objective
1395,44000-P176278,Adaptation or mitigation as a principle or significant objective
1406,44000-P164967,Adaptation or mitigation as a principle or significant objective
1411,44000-P171339,Adaptation or mitigation as a principle or significant objective
1413,44000-P158717,Adaptation or mitigation as a principle or significant objective
1418,44000-P147152,Adaptation or mitigation as a principle or significant objective
1419,44000-P163260,Adaptation or mitigation as a principle or significant objective
1425,44000-P175269,Adaptation or mitigation as a principle or significant objective
1426,44000-P172806,Adaptation or mitigation as a principle or significant objective
1427,44000-P168097,Adaptation or mitigation as a principle or significant objective
1429,44000-P146194,Adaptation or mitigation as a principle or significant objective
1431,44000-P126487,Adaptation or mitigation as a principle or significant objective
1436,44000-P176758,Adaptation or mitigation as a principle or significant objective
1437,44000-P168052,Adaptation or mitigation as a principle or significant objective
1439,44000-P178642,Adaptation or mitigation as a principle or significant objective
1440,44000-P180379,Adaptation or mitigation as a principle or significant objective
1444,44000-P169718,Adaptation or mitigation as a principle or significant objective
1445,44000-P168633,Adaptation or mitigation as a principle or significant objective
1449,44000-P153548,Adaptation or mitigation as a principle or significant objective
1452,44000-P113078,Adaptation or mitigation as a principle or significant objective
1454,44000-P170409,Adaptation or mitigation as a principle or significant objective
1460,44000-P155968,Adaptation or mitigation as a principle or significant objective
1465,44000-P127143,Adaptation or mitigation as a principle or significant objective
1466,44000-P154283,Adaptation or mitigation as a principle or significant objective
1472,44000-P177816,Adaptation or mitigation as a principle or significant objective
1476,44000-P174414,Adaptation or mitigation as a principle or significant objective
1477,44000-P177712,Adaptation or mitigation as a principle or significant objective
1482,44000-P159692,Adaptation or mitigation as a principle or significant objective
1483,44000-P179867,Adaptation or mitigation as a principle or significant objective
1489,44000-P161163,Adaptation or mitigation as a principle or significant objective
1500,44000-P157585,Adaptation or mitigation as a principle or significant objective
1506,44000-P170113,Adaptation or mitigation as a principle or significant objective
1507,44000-P172796,Adaptation or mitigation as a principle or significant objective
1510,44000-P113766,Adaptation or mitigation as a principle or significant objective
1511,44000-P169970,Adaptation or mitigation as a principle or significant objective
1514,44000-P160819,Adaptation or mitigation as a principle or significant objective
1518,44000-P166622,Adaptation or mitigation as a principle or significant objective
1523,44000-P177093,Adaptation or mitigation as a principle or significant objective
1529,44000-P176620,Adaptation or mitigation as a principle or significant objective
1535,44000-P174684,Adaptation or mitigation as a principle or significant objective
1536,44000-P174170,Adaptation or mitigation as a principle or significant objective
1541,44000-P166656,Adaptation or mitigation as a principle or significant objective
1542,44000-P178701,Adaptation or mitigation as a principle or significant objective
1543,44000-P170718,Adaptation or mitigation as a principle or significant objective
1545,44000-P178202,Adaptation or mitigation as a principle or significant objective
1547,44000-P172769,Adaptation or mitigation as a principle or significant objective
1548,44000-P176447,Adaptation or mitigation as a principle or significant objective
